Id,Cardinality,pred_log,qerr,oof_base,oof_wide,oof_smallw,oof_invlog
18,146.0,4.283927762302211,2.041251704557764,4.651694768944309,4.398452314232181,4.4113014348762665,4.263824718314683
19,152.0,5.5541306369489085,1.692778344723187,6.189200606234252,6.235608036628427,5.690289607851843,6.069295496786269
20,3878730.0,15.330716681793715,1.173156669219666,15.296695030397391,15.322051134391165,15.36312075739025,15.339931875418678
21,5663516.0,15.510156866984103,1.0401852012322148,15.40283464087172,15.402761275680044,15.52320606353094,15.561895729775408
22,4.0,4.045837913237085,14.039765076837782,4.369642290783897,4.2506644455742,3.97691148799357,4.164361049827609
23,4721288.0,15.387754421034451,1.0203666380344454,15.402386363602506,15.350516814144445,15.425115480088085,15.361528736762123
24,188979867.0,19.188823163722518,1.1407342289186633,19.09356343769933,19.14323644937925,19.07004814210991,19.110498755702757
25,1274246.0,14.046295682949507,1.0116374948831777,14.065079833524774,14.058062325739355,14.069302433667307,14.070958976075506
26,3257.0,5.9935343119199125,8.145987229898827,6.67037453817651,6.898750242065454,6.721901318289844,6.8251049305145965
27,4237.0,6.428408788989002,6.853903101300298,7.737394292133469,7.5951311248798135,6.749089510263221,7.950266451684623
28,1878167.0,14.29212119928476,1.1661249935689684,14.294783462560407,14.277512847998253,14.348254235082456,14.31796229155198
29,4439418.0,14.9140477602194,1.479917610839019,14.801801395815502,14.628716212259606,14.902253313552098,15.025330653656082
30,134619.0,12.008987814028412,1.2199109686340255,12.004719077100013,12.175352118013858,11.686053225563604,12.151502928790629
31,917262.0,12.573882428216343,3.1748787979742725,13.106699121055216,13.016790868755251,12.964897767324253,12.720983537436481
32,426812.0,12.97811129267785,1.014108669031003,12.985995419719226,12.94474311386997,12.985074793233652,13.052981423049264
33,4517959.0,15.063480520599828,1.2970476815924488,14.994087130676578,15.016203766709749,15.023503784721752,15.123115505768494
34,11610705.0,16.022736561187244,1.2772401587424433,16.189948431892446,16.300417476452328,16.25848264350656,15.889592641097723
35,12939.0,4.421556971126553,157.3594366139672,5.060905869542299,5.371781123703734,4.886679936380912,4.765925319558143
36,1351485.0,14.101792605253591,1.0150345909384435,14.119956454127314,14.180337234175436,14.250365909536502,14.147359410305716
37,809441.0,13.529264275711986,1.0777076301813673,13.619079310320675,13.673509444766802,13.618917166700019,13.526941729505882
38,68907509.0,18.03576981119853,1.0125844435690088,17.95749269029975,17.962213571542726,17.801582120037185,17.966541882095964
39,652311.0,13.179529392782316,1.2321359612039513,13.30162758466999,13.339730897910409,13.283986520262811,13.172057659497861
40,310128.0,12.545062378534627,1.1048190637908026,12.685269735466006,12.687889993878832,12.425810490734097,12.581602530584783
41,64248.0,10.830109673310789,1.271778093863765,10.903719304575487,10.782083291653263,10.88417104539164,10.971748180198492
42,42031831.0,17.614314844626165,1.0622369897081367,17.474774747294628,17.521057209752676,17.52743714309747,17.634118940656823
43,3853927.0,14.867463565448071,1.3460036867015672,14.78428924329691,14.642797125828787,14.927997477226791,14.941557553173155
44,11203959.0,16.173667681541833,1.0598317498835605,16.21635365336168,16.314514585129448,16.250549374849605,16.14193145820382
45,26553.0,9.499779075188151,1.9881286325038847,9.483430964737005,9.64817312961426,9.92230456574981,9.779274394785984
46,63.0,3.346164746478002,2.299804920979121,2.9845475749043318,3.08600613747654,2.894231755846493,2.760549066588129
47,783278.0,13.102282259953515,1.5983354393128375,13.161957855962104,13.273768570393132,13.032768676192946,13.15373094625633
48,285875.0,12.001476297068699,1.753896298646329,12.113636379924907,12.052458393452893,12.143541557949398,12.063751004434353
49,3535122.0,15.140250825489058,1.0639540361477668,15.162002340441255,15.136161468523065,15.179774154648443,15.128327476441745
50,68921.0,11.721051863411144,1.7866235295622923,12.011911614594,11.78969928148985,12.057642715808143,11.707623434611108
51,47470011.0,17.901008468748522,1.2528234068154807,17.74537601740986,17.75947790504569,17.806921715616273,17.91649759536236
52,97.0,4.754371726998774,1.1865019958665421,5.154318170357692,5.134355137497973,4.877942936368567,5.089369643135592
53,2520289.0,14.829946070342698,1.0942416565888897,14.732206122716404,14.74295187576772,14.800045505648162,14.9206217869609
54,167662.0,12.5709577856127,1.718151471807523,12.757484923729688,12.434871924150183,12.807371256174601,12.57724349082722
55,6642958.0,15.842040253517158,1.1422182642595162,15.92002514122936,15.885925612190405,15.757966416747774,15.781460679676087
56,13036056.0,16.83738136071,1.5748368778161865,16.917528822648283,16.809955713803358,16.860734449947106,16.76909389153036
57,12.0,3.8330874856983153,3.7670812862918592,3.999133483397016,4.127747264796345,4.056068510991946,3.9758498828922515
58,121134429.0,18.28726420198413,1.3842345007348296,17.942441159119827,18.10846240681841,17.935145223554315,18.417677214770745
59,45033.0,8.487664124538734,9.278433455593325,9.01719372851032,9.011307309004305,8.557921610855447,8.585833682502956
60,3781.0,7.852226206881664,1.4709472160100512,8.17482138998956,8.22128046840184,8.020502393330265,7.984681795058421
61,486093.0,12.88083031460904,1.2377899293879122,13.013117033004647,12.96971643104335,12.94703881786712,12.893621995954911
62,227437.0,12.220042855766717,1.1214142711601491,12.28776286020006,12.320711929935973,12.247242445132768,12.291451931149588
63,1331027.0,14.091373314118778,1.0101398912697221,14.133221005131405,14.131894742790683,14.046183791990511,14.098306456225984
64,717685.0,15.142933626740124,5.254828291209819,15.30254260772317,15.443876507669957,15.27615167017758,15.079153616736084
65,3166135.0,15.014402031575743,1.0474719254523304,15.012129615598585,15.165509832464215,15.13315369451358,15.014501585586048
66,2058046.0,14.488188968485916,1.0503034146691372,14.445101605551075,14.405424609158375,14.469153214525274,14.564728195638468
67,3172.0,8.16224217842331,1.1049933676518304,8.41229247998662,8.37586885504485,8.512905268329337,8.290055756002609
68,4987095.0,15.363829326843627,1.0602821157393727,15.310030208193753,15.33828228345796,15.33156686263267,15.39378047085416
69,1997291.0,14.509675563528646,1.002375560861267,14.549495558267438,14.546200216919386,14.515758096547888,14.50162133013332
70,8755020.0,16.041642937740068,1.0581319283937665,16.004532859996726,15.995799210027766,16.00267537148998,16.045097471952154
71,41350.0,10.556726402989645,1.0758675030035085,10.599537912167948,11.08744320601609,10.664067808832645,10.7855230529409
72,11.0,2.907353130716685,1.5734795242870943,2.287562316865112,2.4259651968347433,2.209707826883343,1.9628611659633455
73,2363889.0,14.76885356259719,1.0974995709748274,14.81039030755551,14.768208093876565,14.959802300720245,14.775906176528864
74,940676.0,13.364299619085049,1.4770635009892763,13.340422853953344,13.489529683063443,13.413371054239835,13.445128902195192
75,244579.0,11.866868820198844,1.716748067880767,12.079181850781785,12.0576560188556,12.159057557184314,12.13242747112788
76,95234.0,11.38233229299539,1.0852077051472606,11.329265074728255,11.489739653705254,11.137545164349508,11.583265497699003
77,4245795.0,15.284983349525245,1.0238228157315783,15.224286856094608,15.229530852144864,15.254729349148,15.338614620699595
78,168.0,3.472203448784947,5.383298515383204,3.465071664048866,3.6347640871626634,3.4993208280499783,3.1277747320704057
79,15288.0,9.689507483953323,1.0561413877296306,9.990434223239015,10.030099502842196,9.684368858090059,9.72465552186187
80,864767.0,13.55915516271719,1.117463645474638,13.672301733427497,13.58805279651896,13.465461513691869,13.540103381917461
81,5676669.0,15.956583191852772,1.498864616724158,15.83638968628011,15.746889006389912,15.783171648704089,15.998376687132586
82,114.0,3.82585257032377,2.5405658889152236,4.552365548510438,4.577839609486954,3.5823022086173895,3.6295371966396517
83,946981.0,13.746471078566467,1.0146708777351203,13.777193839841866,13.800576337742422,13.768065694597622,13.783745390309013
84,20.0,3.0853405323290843,1.0437457344767307,2.9374892700855204,2.891543500314462,2.461430042060977,2.1540232615923434
85,19671.0,9.783230332530707,1.109297361614805,9.965402008351258,9.865434088672751,9.60348238617184,9.981565650782978
86,1.0,1.8222444963278757,5.185726721330564,0.13659139480760915,0.10724845186713122,0.23709856225333467,0.1827300944533677
87,1434018.0,14.518128408678962,1.407953259810658,14.979495193114351,14.746135293156387,14.738654557273112,14.263937785749254
88,16153857.0,16.387548109089625,1.2338278004740568,16.406006968425903,16.45051519961278,16.380233744460735,16.319170574575995
89,4612417.0,16.005933794089653,1.938028287569586,15.720904984833878,15.94875604955383,15.713643656043432,16.199894797708897
90,6220162.0,15.11774551024174,1.6914079203507937,15.180673557118281,14.947454997491006,15.290043167870087,15.0947728619326
91,206617055.0,18.681218484163804,1.5922676348057887,18.87321661497729,18.718384580236464,18.74804481628876,18.42943518000599
92,70594.0,11.632111856406882,1.5958436744806672,11.725076577012734,11.585600464249524,11.70390475845878,11.737852008991608
93,193293744.0,18.42324377819272,1.927989617839404,18.31793879628362,18.33326432670562,18.37596106993093,18.383135764903443
94,4714905.0,15.373540151554971,1.007327330085385,15.383286483649474,15.355688109136715,15.435642069426487,15.360426559505608
95,93.0,3.9205411006297286,1.8815351531110462,4.245070689002929,4.123537909456519,4.30106875037992,4.178183036911111
96,1.0,2.67316315551464,13.485717377152483,2.4062241420337798,2.6161485075020794,1.9428215009631358,1.647369388720028
97,3079.0,8.040881558982447,1.0082330408578462,8.186296260543505,8.286201757068914,8.173634504570696,8.259567872509272
98,1.0,3.4581179000762408,30.75715010289796,3.31750027719212,3.4591806360446498,3.0461491962997234,2.9668722041950453
99,133372936.0,18.82104786911237,1.1189470062870308,18.701221536229408,18.4618734437108,18.74701724948079,18.746041095788396
100,30151.0,8.764520233952652,4.709629885649581,9.111593253559969,9.365755089958288,9.040902914898478,9.007507695173032
101,4051006.0,15.217384673159893,1.002912857875287,15.239897493049762,15.281917110542885,15.235728281938474,15.217684409449797
102,596661.0,13.262731184656287,1.0370446086260323,13.310038404315883,13.315340418562865,13.33374938781699,13.320629596892832
103,55.0,3.383495328121212,1.9316130846058044,3.379965155763419,3.4794469262276118,2.7757799286213563,3.001752735024212
104,6614625.0,15.645255266932441,1.0613466837063752,15.693901915266999,15.662711492267821,15.594494743115545,15.587138313017359
105,1792.0,9.67342409348736,8.866441782996487,9.915243542702589,9.730779753318936,10.500002954477017,9.903894853531677
106,4922243.0,15.143143875902824,1.304906340008126,15.261581218582483,15.229183900357928,15.3057341816999,15.078220316849793
107,2915570.0,14.814194585818305,1.0739910701770576,14.86634120350127,14.857298839411923,14.769690267221826,14.786698165754816
108,320853.0,12.586978028894343,1.0961058262070007,12.704124697233492,12.678331578897295,12.732622699888235,12.636817519882635
109,83241709.0,17.93477031565674,1.353222507893847,17.696369905718818,17.64322879265802,17.93216737689906,18.00230825443852
110,2154390.0,14.758197298777322,1.1914591475440712,14.858227075525356,14.804087617831433,14.738152600769936,14.701592256834356
111,15059258.0,16.490900727765556,1.0372809835532717,16.507190187787934,16.461815273970153,16.460987870380734,16.420275363197632
112,8894283.0,16.148529097622568,1.1590604637234383,16.015709597099157,16.064464415603716,15.9998343114938,16.19065329144322
113,3799422.0,15.175298079948604,1.0252518762901537,15.182540818552338,15.164985432867518,15.210644875080284,15.171726398177887
114,3651102.0,15.111981541490405,1.001442709902278,15.110190625587592,15.1241274087351,15.107058174057363,15.127394784208219
115,295578.0,12.565704825152345,1.0314717902816828,12.742596726787763,12.803888877861434,12.737228349827937,12.555540965715235
116,46.0,3.4483157745285,1.5108030697123256,3.5129864129050166,3.2322224052676343,2.680977421968855,2.94171446351513
117,1059867.0,13.691719752598894,1.1995366601603559,13.745199012649307,13.723144691215449,13.78462479847083,13.714764694895225
118,1148598.0,13.841896304534067,1.1186888116190612,13.90191213794404,13.893583378337954,13.888744752256049,13.855722543133588
119,114.0,5.11696663892962,1.4546364043607038,5.563714661479801,5.6400610716722515,5.294072879884449,5.658330672979705
120,37317.0,10.480754530484726,1.0475748303186907,10.521536765069673,10.529568082584888,10.575056599156321,10.685662081534279
121,1409.0,7.122792264373898,1.1372920984451567,7.510146797120227,7.441937154750182,7.230851740661727,7.4211339014118405
122,33171.0,10.341255998569876,1.0705874911245399,10.490023078045805,10.496453471373036,10.341689890074104,10.440437354666123
123,17.0,4.868351542355625,7.594486197374935,5.435094813714442,5.44901207840944,5.207641455580913,5.474636593989835
124,11544951.0,16.07134130621943,1.2097546313865872,15.861023223537432,15.897715583611367,16.010477549492908,16.195563580015694
125,4023743.0,15.341490784058935,1.1431269485326856,15.310249755992814,15.637054323575136,15.393107456634892,15.373061883481137
126,1582057.0,14.260268120075693,1.0140669999689058,14.262387634369317,14.268616744103392,14.245904595354311,14.296632776152265
127,948389.0,14.376317858438984,1.847433268075278,14.57008450187458,14.495631646573276,14.467031889161696,14.280462301376872
128,5956.0,6.188718857825807,12.24956100111773,7.435735409156147,7.254259496001635,6.2080941087532135,6.296461106864006
129,606.0,5.241738372897378,3.223432260800573,6.174353028685723,6.0640273077570805,6.029521053424005,5.577654537898051
130,67151.0,11.695083527697394,1.7867102845187182,11.90632074335773,11.971699621575365,11.448259452491698,11.734540243127917
131,8148711.0,15.815181022068938,1.103171735289574,15.8209333952379,15.774073373808909,15.731998252762684,15.799572628199174
132,54.0,3.9365979430839255,1.0747558467587608,4.144097889340751,3.988984178004779,3.7171028761973464,3.6355753559292268
133,264713.0,12.464986459208513,1.0216499306147335,12.379285073948166,12.429344423038966,12.59126557287243,12.637281649731063
134,15.0,3.184821384100921,1.5441981419591646,3.0030716029485642,2.6549802878607727,2.5883433036312513,2.65925027725426
135,2657403.0,14.8785699404199,1.089490011028341,14.857392797980632,15.028101713398847,14.918581483299526,14.918570520941053
136,1073462.0,13.809049610429733,1.0804211226322238,13.884614671630079,13.900446130651508,13.814475918299905,13.827559814548067
137,3938343.0,15.060007167699162,1.1345813801362523,15.111617788673618,15.05741680779103,15.197768008328515,15.031755124678774
138,18235.0,9.88833908266111,1.0802475360718788,9.909554444577035,9.978717089347683,9.990418551063415,10.115908347988762
139,8200.0,7.992080228435074,2.7736035406998845,8.421008281155274,8.238847043185306,8.253773075836047,8.141592472498779
140,1.0,2.3964357761734356,9.983957247145302,1.2881855343272552,1.4909528981615052,1.7202237641605314,1.2834416881617408
141,386677.0,12.843512533977979,1.0220752379735178,13.00506504976476,12.959447923937294,12.93418511796657,12.840636817034353
142,1.0,2.6861643094271774,13.675278001621711,1.3674059241283458,1.7773016672164013,1.7231225154196008,1.9776508921072
143,2104484.0,14.52617359387783,1.0339720676554467,14.558610594773194,14.563262146171786,14.545605025467784,14.546079301981406
144,541000.0,13.426331971681776,1.2525180162237237,13.428081770097926,13.489092802547676,13.611218880061815,13.504348462083456
145,194021.0,10.082141540505313,8.114251496981286,10.40673465831837,10.4427497327372,10.02587458005669,10.605908725590318
146,883350.0,13.553325102553316,1.148151174412444,13.701909473397512,13.627695614392309,13.540274228354932,13.519375431842052
147,649.0,5.738355902979537,2.096568723667736,6.361235449056589,6.374469337673606,5.6913103109822485,6.0078672891885905
148,6143.0,11.613737444972983,18.00518735447405,11.577521041184154,11.838303882870202,11.97625880435043,11.773181410587823
149,58.0,4.915071393751277,2.3332593533942325,5.741649139171225,5.572752438201832,5.641352915141867,5.714633105892764
150,1826.0,6.5803184499140075,2.5369256704626926,7.928011823954401,7.829807990158077,7.028676145449006,7.361480284824803
151,1.0,3.0277833275950723,19.65140441683821,2.534205215574065,2.5783007056227674,2.382466045083393,2.318987563880962
152,260.0,4.713506273405949,2.354172108636173,5.236874878997058,4.75931459573554,4.610087262699371,4.850705027129879
153,705350.0,13.420863344034219,1.0466426366042563,13.32056104141088,13.349852070005864,13.513490741053166,13.557802120487679
154,34453965.0,17.32104597693244,1.0346763745613026,17.346954133659924,17.40666338806226,17.359770914430904,17.219883932341073
155,676415.0,13.367079739472189,1.0591682161826457,13.516810213562998,13.48646140363354,13.401218204275338,13.353885467431384
156,21102638.0,16.74246379633065,1.1302568090589555,16.691040993500994,16.596268663503594,16.63424160251202,16.71705188923533
157,422260.0,12.707338766982826,1.2789517266971617,13.014667404954519,12.928331189607897,13.01628366588761,12.62959053897211
158,34945725.0,17.55144118055519,1.1997754990158909,17.38128072701165,17.39543126023249,17.426487357160863,17.58697400393986
159,21150765.0,17.243265468775817,1.456561911135144,17.157860226406786,17.07159223647163,17.290368850292914,17.23301031880179
160,234861.0,12.295222790791199,1.074151353845775,12.38805379943316,12.392127148443087,12.417374281995393,12.348276386756504
161,276864.0,12.0203987929928,1.6667721588043225,12.197269132040079,12.076022777627973,12.183899494588767,12.050013970678554
162,14707181.0,16.65549973470058,1.1637566226800804,16.665550206490725,16.622344082735054,16.570106118773776,16.593366999234142
163,57949.0,10.76101664859547,1.2291503452161956,10.919308048932946,10.996116308409965,10.817489972044704,10.854345735750504
164,348443.0,13.330488959305752,1.7669544191571944,13.254024484618109,13.064747712908451,13.527726411092582,13.4684361004554
165,13088.0,8.31935803638576,3.1910078408301468,8.997514695557483,9.267489708430993,8.49001928649586,8.482216307221396
166,1148598.0,13.944757395810594,1.0093394521327426,13.977182826652419,13.953060700847967,13.96837196290267,13.982012934451864
167,10311437.0,16.257104879846832,1.1144272182342254,16.211952678415674,16.154687753584145,16.242869506034694,16.264022169693316
168,84.0,5.78937608839408,3.8786792951073426,6.726484228843158,6.6844736963430735,5.418422427035117,6.255300181105449
169,2414.0,6.978289439375313,2.251695060200463,7.8952885161757544,7.969213884126621,7.716398423204259,7.638156754045157
170,16.0,3.0628918340785916,1.2743326364183394,2.5726648533108674,2.6286154320121926,2.8162682808704487,2.459393139422429
171,6.0,4.046125217258464,9.36258078241982,3.950727957885408,3.670473264382095,4.021438478025918,4.182705051773891
172,89784.0,11.042278854501706,1.437490982481808,11.424353609841946,11.113566837392847,11.126983069084774,10.966750635294973
173,327410.0,12.632671759874501,1.0685472235183164,12.781092861881657,12.72068854648437,12.64496553989117,12.64250430823679
174,172343.0,12.216737772028491,1.1729135522581826,12.252531280632391,12.101170021915383,12.263105988272498,12.305972875461327
175,552334.0,13.677183410790832,1.576605388914514,13.740450294847701,13.757351355330803,13.769865360631922,13.716334472458195
176,395780072.0,19.712919121278784,1.0870309957392394,19.57276632305191,19.57099583592898,19.55980343480434,19.651739081575144
177,509978.0,13.45533737044007,1.367812940357903,13.426494421153782,13.77432853730933,13.760389637521879,13.539237349500059
178,14.0,5.9083966991301775,26.22253443926332,6.281312301317444,6.6132448734088545,5.815546048257285,6.661920507567006
179,71852302.0,18.31551581846199,1.2528144726202497,18.198623640796455,18.259381619859536,18.295366732563966,18.270810812704923
180,283.0,4.976682113475777,1.9653799502893872,5.364299346339349,5.392422742827065,5.183981585933236,5.35739813684166
181,527704.0,13.080858777822266,1.1001363276641853,12.79292582261817,12.584623753520479,13.292987102411788,13.36740032478039
182,1811150.0,14.486411791963395,1.0799758935638106,14.497804270024238,14.468279622830751,14.514639918089081,14.516994186196897
183,3888.0,7.387958046465214,2.4068310578706167,7.88403094717583,8.002031733013025,7.908985520955224,7.973773059541689
184,14557658.0,16.53983072235129,1.0472869054984102,16.462797965550795,16.47725253882381,16.45327268495862,16.528782879707727
185,44968.0,10.674846771145486,1.0396485808389044,10.844578852074083,10.763737044485291,10.73877695356499,10.735330288545793
186,3912146.0,15.02759583101805,1.1641615135886823,14.900951554169378,15.058915400811385,15.1147840741461,15.138986975848558
187,921606.0,13.742315889680672,1.0084774663365788,13.705932482687151,13.80401584293545,13.744501473897325,13.833462712413663
188,135962040.0,18.764434498857618,1.037224301871902,18.676769970138498,18.7004299820901,18.667038015327662,18.697305524812464
189,66190.0,11.565818671255068,1.5928494405088314,11.570583053448287,11.768703653753072,11.779223138334814,11.718307707487494
190,2192624.0,14.5073917100626,1.0977013907115258,14.538821692857553,14.56536020022706,14.526471163833905,14.525856507375899
191,2410691.0,14.73438394310882,1.0397284338725854,14.724181229111375,14.721446589704588,14.690570397336167,14.760255286649876
192,348104.0,12.080919377180276,1.9725810327395774,12.380008662073463,12.114337853558737,12.446822630673603,12.005361044272163
193,1107447.0,14.020879794162312,1.1088362651567092,14.16588465749827,13.975913393845577,13.990489421613132,13.97315302197676
194,2328545.0,14.661232677321388,1.0004781954089883,14.67297041879795,14.690136715670722,14.663718561839254,14.675247383623688
195,1189905.0,14.453332300448494,1.5903398603483276,14.524342588651143,14.608538736680082,14.527025435034114,14.42856074439149
196,1.0,2.955090524015787,18.203461015561356,2.852835160108402,3.3430982305661026,2.2903813961175348,2.0247305548687424
197,21283643.0,16.393714817299077,1.6156456499056435,16.492845873807124,16.07489542392024,16.53939924264923,16.709150389541755
198,427137.0,13.132173926247951,1.182122866945616,13.08429767909394,13.179303271032655,13.210458092692798,13.251724388726252
199,1929162.0,14.476154066899028,1.003563615312989,14.469655660972942,14.458469084293169,14.488374301316783,14.500027934169157
200,4896.0,7.531969990735261,2.6241044053481706,8.039885349090218,8.264132332966716,7.694036871767999,7.90596507230551
201,1274246.0,14.063634754446788,1.005785456570868,14.087843836721888,14.059358590318732,14.083419228224594,14.083516160607566
202,311038.0,12.607610343313162,1.0408767359326156,12.60819051611977,12.617133653171427,12.722733084228988,12.72478074727748
203,663362.0,13.494089788548873,1.0930940863071252,13.491055337319066,13.526068502178859,13.584820651804465,13.577352298367055
204,1499290.0,13.932307147012391,1.3340186973980006,14.031127240240215,14.038876140428444,14.03363289019343,13.916528766887657
205,1768331.0,15.164049878163175,2.1782088196218488,15.283616797011568,15.205394874427483,15.121759107783793,15.10382153157629
206,113025.0,11.390315578252832,1.2776980218562566,11.794987400348255,11.866239454003505,11.752447422175074,11.263627598921962
207,73675.0,10.826463281118523,1.4637115880459461,11.046153104677298,10.900239400820311,10.99937732385281,10.874884461268724
208,1340785.0,14.065739955193605,1.0439657106597133,14.087868863216915,14.101285376735504,14.104966274167262,14.096130175245195
209,19266573.0,16.981206145982302,1.2303810527946122,16.889748951700547,16.827199632459486,16.849717961931088,16.991113481841683
210,622438.0,13.387330196015956,1.0470004457042126,13.428094079935994,13.448482083250306,13.485823832389189,13.42406519013412
211,757362.0,13.587128774261027,1.05077805670335,13.555994772266104,13.582326234210482,13.586162748168805,13.66335981596823
212,503410.0,12.995969156052261,1.142470862083012,12.955209252013635,13.073183095119015,13.468210478135314,13.16176473087308
213,4115437.0,15.000843880357042,1.2578601814538368,14.834456387654855,14.71594901460452,14.955257112264231,15.131100208353084
214,116744.0,11.71956343602947,1.0531824873973978,11.577534155914384,11.390705013203165,11.574634214616115,11.964904704110278
215,537849.0,13.021816883384531,1.1894826429558745,12.896852477720897,13.020857003692546,13.073296296180136,13.185768151908498
216,12670688.0,16.416645668443632,1.0637961050157436,16.42744117189817,16.375119557896426,16.499447797275316,16.361756284135012
217,5289519.0,15.438492809141984,1.0436719976416509,15.402590864847102,15.407136708798484,15.43773220124661,15.443867322939955
218,2390196.0,14.614212712780096,1.0753795467881575,14.647338504155277,14.646908759802836,14.658106805885614,14.607283665725289
219,24280671.0,17.074145766368723,1.0713875330212146,17.039869919002694,17.032084317661806,17.022692005683002,17.042082843150364
220,873.0,5.850413125734662,2.52036892899338,6.414709849879525,6.40815287938817,5.969108477617328,6.185463431677555
221,44.0,4.456684632536698,1.9363919549669375,4.798814445810622,4.942841381855685,4.539808542146509,4.687403397308327
222,242.0,5.431324003105224,1.0639630127616415,5.903142489346209,5.9123604686275435,5.719955187000031,5.9629967757414875
223,54964987.0,17.781835030294516,1.0411979540347123,17.797644644817545,17.85475492429267,17.767525382730025,17.682914572368915
224,1038301.0,13.837987604180958,1.015224382939031,13.829463938857652,13.835231966236735,13.864331498003915,13.911535927766222
225,298957.0,13.040782162585414,1.5414522064017389,12.917788293057612,12.92378769675451,12.912738922926042,13.246978255495385
226,526170.0,13.167525765717425,1.0058729579803045,13.219717005367663,13.218096097611324,13.198575799450346,13.20520516690171
227,13061.0,9.531645267734051,1.0556817590368262,9.649996543191536,9.655602262223768,9.734285320708656,9.681502770511816
228,273.0,3.6128976211394583,7.567919631963462,4.181236865538105,4.318094534652376,3.3347014126205794,2.9515579094231073
229,391550.0,12.79844945479817,1.0826609034416421,12.882011998568359,12.923916564211861,12.933572526088511,12.84323453169616
230,15872699.0,16.576513366452556,1.0036043241416153,16.515269049209973,16.531557016767444,16.519045758654947,16.563420602705744
231,15084119.0,16.48285846190466,1.047382960146756,16.444592746338877,16.368935080212054,16.377023465960225,16.476014814653073
232,3143961.0,15.199059220335453,1.2687915877258744,15.238922769969001,15.055127687375714,15.285594446233064,15.165118083961213
233,1274246.0,14.052688004609129,1.0051914022104629,14.089031200550478,14.071125345285441,14.083896172896358,14.087961013991485
234,346.0,5.471060501058278,1.4616908993967748,5.924939079572347,5.919320282808807,5.710335290404368,6.103091454492339
235,1531.0,5.541964202736095,6.023320669896711,6.591227942465118,6.524336865400614,6.002609979409462,6.000248828894539
236,2270130.0,14.943553182997615,1.3609802372282551,14.990109557121794,14.993016442302705,14.829930929786437,14.922718087172674
237,797273.0,13.450705155261968,1.1482611086539236,13.45913123895304,13.444415481137908,13.388869799523283,13.50689626065541
238,560.0,7.021922794700921,1.9998926503710932,7.53868241606751,7.615300620944917,6.910651982256699,7.529483793636182
239,140817081.0,18.88145886792001,1.12579173588554,18.739016843114747,18.750076446953233,18.78083785009943,18.83156341344801
240,442.0,5.143645510760332,2.5948218002313865,5.415438731309792,5.44574799865627,5.507821606686479,5.5453967014562755
241,361662.0,12.424724898176152,1.4531657796531767,12.15491711492309,12.330110669398255,12.108906615856235,12.740737371051285
242,332259.0,12.743317911495563,1.0300887107428613,12.568965902192993,12.502141330229454,12.890783603267469,13.013149326690595
243,1772536.0,14.197521602594888,1.2097345161216377,14.23943068249202,14.262721708359615,14.2404984574291,14.221551050621652
244,6779120.0,15.473950963050521,1.2909870558573813,15.260289587621429,15.467447407514708,15.849416243336305,15.632469399280776
245,2830838.0,14.904458938490029,1.0495644441965035,14.922848016038232,14.87841749490854,14.903507252774622,14.904157047832411
246,4420499.0,15.303367957761463,1.0016058763367957,15.331045810714153,15.311202257454129,15.229889077363396,15.272302474555408
247,26443187.0,17.00906124540788,1.0848566933060717,16.955474113043028,16.88743568201269,17.049399388122385,16.96345846664743
