Id,Cardinality,pred_log,q
123,17,4.901938248164481,7.855901118664324
124,11544951,16.070032382035738,1.211339145424233
125,4023743,15.338769711625899,1.1400206447847165
126,1582057,14.267818585606015,1.0064391503155898
127,948389,14.378965629952226,1.8523313336646656
128,5956,6.184716544534302,12.29878726266294
129,606,5.2490360941244605,3.199870416640247
130,67151,11.696745793725974,1.7896827669255566
131,8148711,15.812326934950258,1.1063247813501533
132,54,3.9268435643897863,1.0855024902627886
133,264713,12.470524172060065,1.0160079412262466
134,15,3.1821538915478156,1.539906898053211
135,2657403,14.877823662372165,1.088677251579042
136,1073462,13.828151312031471,1.0599790808183138
137,3938343,15.059001331995233,1.1357231570502322
138,18235,9.888721391879924,1.0806606245879453
139,8200,8.00408253114431,2.7405018315028764
140,1,2.3850451224993123,9.859552664023056
141,386677,12.838883871864388,1.0268170571409052
142,1,2.6843007175886764,13.647954740920726
143,2104484,14.537939004599158,1.0218782396319237
144,541000,13.425227841129308,1.2511358339688348
145,194021,10.093074366743771,8.026019317975145
146,883350,13.571349134335414,1.1276422170053075
147,649,5.870179089856218,1.8369011331828236
148,6143,11.617820507571192,18.078854617883295
149,58,4.928273024567918,2.3644955268567345
150,1826,6.597020498743766,2.494848289117401
151,1,3.0245374536399763,19.584481231973673
152,260,4.72714007746779,2.3220088931403815
153,705350,13.420953545081781,1.0465482324596749
154,34453965,17.318697238935915,1.0371094145176856
155,676415,13.364541941046372,1.0618595894709766
156,21102638,16.74305610998121,1.1295875407144305
157,422260,12.708354871342848,1.2776528343561397
158,34945725,17.526858092189805,1.170640887786894
159,21150765,17.238392551358988,1.4494814702118486
160,234861,12.312762758734381,1.0554749593575112
161,276864,12.020502031107512,1.6666000922352484
162,14707181,16.65374329436155,1.1617143475760017
163,57949,10.763277064182628,1.2263750336782415
164,348443,13.334135123202465,1.7734087947365855
165,13088,8.332040739699906,3.1507831106265236
166,1148598,13.947015253000126,1.007063076628407
167,10311437,16.256395727577246,1.1136371997291692
168,84,5.815006942175381,3.9796872162009307
169,2414,6.995041765638327,2.2142538195703425
170,16,3.0509948506679407,1.2585225931082131
171,6,4.043786014378723,9.340315990430428
172,89784,11.04971899842276,1.426835361551938
173,327410,12.639021166078802,1.0617840549189914
174,172343,12.216315653487964,1.1724185457351115
175,552334,13.64887614548166,1.5326017009785413
176,395780072,19.713983793539928,1.0858742798588168
177,509978,13.45931378812779,1.373262771947019
178,14,5.927504042589599,26.729772777758537
179,71852302,18.311709001759976,1.248054303802092
180,283,5.092343336580005,1.749388183071293
181,527704,13.085087046210148,1.0954944667833664
182,1811150,14.496431257782305,1.0908510714035449
183,3888,7.39996137518672,2.3780962048912344
184,14557658,16.52566808006922,1.0325590932595372
185,44968,10.6748829717963,1.039610944694788
186,3912146,15.027862609782495,1.1638509813496234
187,921606,13.742980960710975,1.0091483992901011
188,135962040,18.69855452889898,1.029766178975824
189,66190,11.56639081923834,1.5937610555123733
190,2192624,14.507358094452764,1.0977382912518814
191,2410691,14.705363792905118,1.0099889556843205
192,348104,12.081640294518143,1.9711594692966188
193,1107447,14.020912158224647,1.1088721522126603
194,2328545,14.647941814548899,1.0128952228659558
195,1189905,14.453103431801674,1.589975922872691
196,1,2.782844952070646,15.164944083636094
197,21283643,16.39150057429772,1.6192270458279552
198,427137,13.133236155119,1.1833792216208432
199,1929162,14.48442629820498,1.011899761685897
200,4896,7.554820636122692,2.564790772781956
201,1274246,14.055850979654537,1.0020170272701008
202,311038,12.609098254833157,1.039329149892322
203,663362,13.491104190862107,1.089835409600338
204,1499290,13.93452073356798,1.3310689948383119
205,1768331,15.164061623926829,2.178234404504732
206,113025,11.388407653332765,1.2801381283926532
207,73675,10.838404977711098,1.4463359987163946
208,1340785,14.069897453956983,1.0396344310268422
209,19266573,16.98041380171438,1.2294065534993945
210,622438,13.38669129501437,1.0463317286890739
211,757362,13.589320886974303,1.0530840100661167
212,503410,12.993919420781758,1.1448150318730106
213,4115437,15.003007365971106,1.2551417599100734
214,116744,11.72706971672934,1.0611177800811042
215,537849,13.022573976685807,1.1885824324394765
216,12670688,16.364955183788364,1.0102049725084332
217,5289519,15.436473865540929,1.0457812414651804
218,2390196,14.62807133405273,1.0605790563903263
219,24280671,17.06123399640381,1.0576429475333196
220,873,6.068934005120369,2.024490106390881
221,44,4.475730666469192,1.9740630095855478
222,242,5.555936726577329,1.0651621779244889
223,54964987,17.780176582449293,1.042926159243787
224,1038301,13.843784262985261,1.0093564913738189
225,298957,13.034362414296355,1.531588146032954
226,526170,13.168060135876201,1.0053355920499856
227,13061,9.530833223574412,1.054824784654376
228,273,3.489273954914567,8.595135420448452
229,391550,12.797953469646524,1.083198021849915
230,15872699,16.572588263510553,1.0075513157837943
231,15084119,16.479434698294817,1.0509750978673646
232,3143961,15.199095229292176,1.268837276421297
233,1274246,14.054970681782487,1.00289948977915
234,346,5.578759982809814,1.3118825812586035
235,1531,5.555859164629991,5.939883171286589
236,2270130,14.941853445764968,1.3586688925931454
237,797273,13.4491912859887,1.1500007448300182
238,560,7.067367198403616,2.0929563260211936
239,140817081,18.860134994743333,1.1020396389013214
240,442,5.1671257977231395,2.5342591038786755
241,361662,12.424919485305022,1.452883038670167
242,332259,12.7522957034618,1.039378297508305
243,1772536,14.197994627192196,1.2091624168681177
244,6779120,15.477973938340481,1.2858038787341948
245,2830838,14.903269324472516,1.0483166095691123
246,4420499,15.268705026551519,1.0336108495842369
247,26443187,17.009570647744226,1.0843042054804835
248,444736,12.97940897882782,1.0261659262899474
249,116,3.755960832325471,2.776760432681748
250,148769,11.681091408068612,1.2574263974779987
251,36220855,17.392799634959143,1.012422535451736
252,4209676,15.190098229541551,1.0648120092874442
253,72478,10.406120774064707,2.192292543247253
254,15125,6.680643863380596,19.005267495252436
255,1,3.7241317321640324,40.43524023515093
256,341042,12.690646426289625,1.0503438317227927
257,31752,10.604642485186003,1.2698600401737739
258,2490567,14.661441645841974,1.068846186921451
259,19637062,16.128380810412274,1.9436128706538354
260,102,2.6687676031434333,7.599359172972279
261,589,4.0592589218509865,10.34579120882632
262,159348687,19.002878629893946,1.123302789799976
263,13553,9.313938549721255,1.222031719083767
264,14710156,16.377500783247818,1.134903915559573
265,145,5.29806095292279,1.3720601644771273
266,663,6.135217174770748,1.43867912437866
267,2396,6.490325155233424,3.642790514263132
268,13010,8.376470906167063,2.995864725188513
269,7450653,15.842672304354997,1.0190389070638068
270,1,3.7574407822759146,41.838652133276625
271,1734,5.059006710698409,11.084542510722713
272,39,5.035457525416829,3.9171776967026255
273,3,4.067466854178265,19.13627232773425
274,8081,6.5113206384505,12.030413346271642
275,380,4.761676348932264,3.277506559705686
276,1242501,13.862769779182825,1.1851484208889347
277,1240921,14.1134995793346,1.0856017409410925
278,25376,8.852967569045825,3.6281922536371503
279,17821022,16.797623427961828,1.1070889996210003
280,4617917,15.438568384481918,1.0975867340600656
281,212516,12.217510578642074,1.0505007162659972
282,10047,8.770324434037127,1.5602720743326695
283,3726831,15.174892165851473,1.0447974891813472
284,1131371,13.696026877240271,1.2749602214711033
285,1085,3.8505498891623255,23.577263542791062
286,6372249,15.667220528992646,1.0002426838802485
287,12670688,16.35950411039873,1.0047132521184474
288,5503601,15.502060007631066,1.0190321871729469
289,821,5.422435200541496,3.641931120921509
290,915,6.842790139458988,1.0230602519840573
291,1563981,14.035075218660356,1.2556716841228228
292,273650,11.53509928943594,2.676515301687203
293,1606165,14.473618723508395,1.202326341169021
294,8503655,16.01421064116528,1.0599310948800726
295,1349141,14.191640854243236,1.0796765614393138
296,5719086,15.634472649504918,1.0780490010061328
297,957,6.375804790897782,1.6318303522597595
298,325476,12.765667926718429,1.075322981455109
299,334819,12.818347109057527,1.101859307225344
300,1514884,14.382015212188588,1.1631888223395066
301,70715,11.008863743541385,1.1706577898403407
302,2700,6.660532604402483,3.461685926161811
303,1417511,14.127106457186176,1.0380120045838483
304,7110275,15.58724537208523,1.209015360768716
305,203768,11.369304178564999,2.352420355700529
306,136171,11.507569937092477,1.3690360027144375
307,2934,7.4649454647897056,1.6816063114043533
308,1493638,13.391357231896835,2.2827243252728637
309,26228,8.07238026697064,8.186730753415198
310,2909789,14.758038372652457,1.1337754217601346
311,177,6.027079459033401,2.336173377494785
312,36,4.959631517357329,3.9317017288253826
313,27689802,17.187766987397026,1.0525251781901597
314,10975,6.837253601586915,11.789334406120393
315,27942432,16.581198235251648,1.758495790893321
316,40585,10.28272265711346,1.388835160664052
317,1548518,14.251626843957153,1.0011834047372774
318,69352,11.153599639246536,1.006657111676173
319,5251077,15.278968156700982,1.2152816141389897
320,122214,11.60982768533264,1.1092790242624482
321,202508,12.226430337181387,1.00792198115669
322,169517,11.762200585599505,1.3211673526401368
323,374,4.429966156335913,4.50990498309622
324,3003889,14.890764702508703,1.0249604014921188
325,3815875,15.145241957055378,1.0094835482344156
326,1517,5.5135449364593105,6.140983951747831
327,388,3.0252063746026105,19.797680735352106
328,35396,10.391183130379092,1.0867609540401775
329,175069,11.8117921178738,1.2984234005316633
330,270498431,19.50943091842022,1.0981797749958577
331,299,3.2348263584765435,12.253113812543958
332,19721,9.556427599446714,1.3952623818620584
333,1318142,14.4459153416668,1.4250132074316553
334,380036,12.409425633712788,1.5505345001645223
335,5581756,14.710422056462445,2.280950706003491
336,5464586,15.468768198694171,1.0460601979948905
337,24,4.388248318893184,3.3124702636621324
338,23327292,16.62104007840409,1.4107120058247977
339,132882,11.5184976764558,1.3214492663584325
340,455471,12.566799338874421,1.5877080119235394
341,28532444,17.255153318392956,1.0926444977004897
342,2414,5.7094577693209665,8.027736490746781
343,2157,7.958501436574215,1.325351957273336
344,80,5.111079815891001,2.0606168122047093
345,9533981,15.682646377743406,1.4736269850765904
346,24958152,17.03598626652123,1.0032805355395076
347,5873,6.714812387265913,7.1315030441429546
348,293642,12.484549386228196,1.1113450246887608
349,43524498,16.99421915884977,1.8123337741736603
350,136263885,18.91089804398391,1.1981685028741662
351,3191518,14.964631451241848,1.0114410430940481
352,27601512,17.16586862141236,1.0330209540054702
353,6726,8.348462011879997,1.5928273885234197
354,707,4.69418599256299,6.527572231417536
355,5,2.6920727122810844,2.752448422512336
356,363860,12.908787982377683,1.1098901527382303
357,3,4.428222382637341,27.59411716539455
358,751670,13.482698673032795,1.0484945764632299
359,584,5.0236951669998735,3.868271349300082
360,9474,9.470128694861193,1.368540833122797
361,105006,10.940431380993768,1.8614562590326205
362,1015374,13.851225500014873,1.020667637358644
363,7963178,15.401998816739399,1.6296090057604757
364,570083,13.165668499562164,1.091846892242142
365,6236582,15.723304687583601,1.080432804011049
366,1428498,14.107666015334521,1.0665923340702508
367,356031,12.307009736511125,1.6092494145432563
368,1194626,14.108154924085825,1.1216608112662791
369,4091850,15.180359417912484,1.0451376361696278
370,867089,13.939999309347176,1.3061730463083
371,671159,13.394966099708688,1.0220360557190418
372,332133163,19.539488760457736,1.0849759085524302
373,15039766,16.569638441215478,1.0443869470177058
374,14845060,16.356454475099508,1.1696719345019135
375,37,3.144851996545197,1.6654484035081163
376,380414,12.70344348139395,1.1567044513020228
377,132194366,18.839037223637245,1.1494152672796971
378,151616,11.887233828376067,1.0427686473720748
379,7607,7.930190806283299,2.7373577523973163
380,6623051,15.605514879896356,1.1057811241736235
381,3633906,14.642923325405746,1.5886677510195562
382,2725159,14.842976291114159,1.0252521683138573
383,6399953,15.875010851752,1.2253291719320145
384,982132,13.920511574561877,1.1309179820044797
385,10205851,15.999787512403106,1.1487614263426646
386,28875,9.534913118622594,2.0873401822821744
387,461389,13.043092099967483,1.0010937487244853
388,3386151,15.104545558105286,1.071801466669723
389,1,2.3317040495733883,9.295470585873922
390,15821225,16.606673618075018,1.030259390312193
391,213,3.7352306211531077,5.2081185007532955
392,30743340,17.11532366589958,1.1341237364445658
393,1952,4.040428171400395,34.95033578681104
394,3404,7.855463376764973,1.319998785455233
395,6815,9.146505697896503,1.3764638134854486
396,1524269,13.925192549843414,1.3659277322701184
397,58320,10.778730573774933,1.215299600490106
398,13834,8.311246541658027,3.4003685922489257
399,35424907,17.554771816561207,1.187495033398464
400,524504,13.033045117659636,1.147017852222295
401,20715,9.458904073487652,1.6157306610783342
402,240106,12.474596325598261,1.0895412450746773
403,4775869,15.481597540427646,1.1079493192998289
404,1975,7.137622779723286,1.570659904502884
405,378808356,19.676477636041835,1.0790309231778834
406,146495,12.408841306902099,1.6721172660395514
407,2478653,14.919271339302346,1.216581872008084
408,74490,11.178507792358486,1.0407341173209075
409,2450217,14.65250621833986,1.060967645367431
410,880584,13.664541515240957,1.0240857367723872
411,22490,9.663704738430203,1.4293000618367682
412,2280116,14.632552496624161,1.0072106947015227
413,1055,5.504659533650286,4.309028968667784
414,2,3.055370363986445,10.114523272705041
415,481725,13.075831675955326,1.0093424811610807
416,45390,10.303028750976924,1.5220405115816495
417,5603905,15.760470201146646,1.2479420368480068
418,58951,10.913821128584216,1.0732151389208302
419,433388,12.16428692411633,2.2594173468243137
420,692553,13.439521593010832,1.0086571702501623
421,18929904,16.4212810522531,1.3979019052767174
422,564,6.46716630284693,1.13946313951209
423,57837,10.391277894948258,1.775597157075047
424,1,3.2496302818960277,24.780806524060687
425,20528,9.721116815577364,1.2318144882191737
426,3942585,15.201849292617759,1.0146075476045433
427,5898889,15.897528953057977,1.3596866140105441
428,2200957,14.612529512698016,1.008159345777363
429,1651097,14.313282255534963,1.00367556417618
430,5,4.212613336399437,13.30655906289866
431,1867406,14.436668111391503,1.0033990496933332
432,19938,9.874606461694237,1.0261641685915908
433,3576871,15.284091140829075,1.2142079324096848
434,1972160,14.520068975180726,1.0257545971731787
435,1141428,14.002969917146402,1.0567291394930194
436,6028075,15.729672105965264,1.12494447390687
437,49774,10.687438235499318,1.1363627971633927
438,14801258,16.684048176603596,1.1898477820519378
439,10356361,16.05301526395646,1.1052773744069797
440,10935246,16.54069542695086,1.3954174990999362
441,1238988,13.904358732148017,1.1336558297882589
442,20424452,16.861979289356697,1.0301823993851047
443,1049328,13.841108894575692,1.022808829832357
444,15317485,16.574391438200266,1.0303368942192543
445,1989,5.502678552769163,8.14002209521437
446,127531,11.715310925018647,1.0416562496116848
447,13181352,16.20890715532903,1.203707765130179
448,2081986,14.518824298034641,1.0304638088474074
449,9,3.079784866436733,2.305969104115396
450,88,4.11087534188588,1.466664463234719
451,3976424,15.231314999080478,1.0360560818563895
452,3906108,15.286509997495074,1.1145577929478487
453,4378199,15.25941633886633,1.0332734894549467
454,27893034,17.12105177778339,1.0230985300016153
455,1729270,14.392889663801945,1.0301240071959026
456,1117132,13.853599291511998,1.07538304158268
457,987134,13.551053277742183,1.2859646011660253
458,12670688,16.43396439210213,1.0823801586961088
459,12840663,16.53673239217104,1.1836523096782252
460,4419572,15.30999567596146,1.0084777692735059
461,116081,11.310490071445171,1.4212910869791304
462,1542205,14.54246717655098,1.3414390084686099
463,4258161,15.308894660869603,1.0455535952427257
464,125887,11.672874515531825,1.072802050701548
465,1979709,14.530289965383343,1.0323410155608368
466,13420503,15.763587132819607,1.913065979449452
467,182933334,19.002701859064874,1.022172736779704
468,5820275,15.612988602309777,1.0367910011616106
469,193430,11.948849075505095,1.2508563041300411
470,33044765,17.459437885160945,1.1572704172357113
471,1418,7.136859175216847,1.128556174609083
472,99,3.0262910388649553,5.045714802517675
473,327129,12.63046313310968,1.0699907517765581
474,1120,6.009615366713031,2.7564032191858354
475,797172,12.800203013951961,2.200369916377629
476,1772600,14.377871861886716,1.0101377030990017
477,210684879,19.165811747145302,1.0000623702020814
478,1704798,14.042626584848259,1.3584324145454
479,410873,12.842870925443194,1.086727799972336
480,14652959,16.472090387111372,1.0284599978052968
481,523488,13.097076928525697,1.0737900674836653
482,1396840,14.102117089642395,1.0487581623559543
483,684117,13.30272457283677,1.142434294342594
484,6511,8.535161827029581,1.2792615071208069
485,17,4.976122303375997,8.465374613982151
486,57400911,17.50479915150641,1.4344358065400997
487,1202750,14.058032155272988,1.0596198493001612
488,212707,12.25755167326072,1.0101754076526859
489,2923896,13.868046020983213,2.7742556010587562
490,3362497,15.01026457933043,1.0180918440494
491,33834,11.217932859030048,2.200529327296087
492,2403,7.2842445798704984,1.6502308016443474
493,226643,12.044954267840623,1.3313360375928935
494,14783424,16.724735190660688,1.2407524685882934
495,6540,8.969073367438227,1.2011190078247347
496,1849989,14.419871113380992,1.0108784285904662
497,216730,12.299708447475883,1.0133850647745575
498,677442,13.92348332077169,1.644445431884515
499,111443,11.721957889315734,1.1059240691659127
500,25548231,16.70089512885863,1.4264424714559258
501,10103049,16.048363972495263,1.0832696834071351
502,23403804,16.57823530175036,1.4772376522269168
503,771744,13.508022088658187,1.0495772238599212
504,7064114,15.954848989119402,1.2023893619681718
505,15587,9.453360346360112,1.2225154676841807
506,262833,12.408943177149856,1.0728675673702375
507,4537613,15.301817921754385,1.0264373934176432
508,1202882,14.062366385526854,1.0641056724926552
509,6203924,15.64012614986565,1.0005667249842956
510,13658751,16.08103010995419,1.4174521038844716
511,30409160,17.19146634304397,1.0395502086518835
512,11156192,16.203969121153015,1.023815371067525
513,175069,11.817146463870223,1.2914897203352427
514,159354,12.001502182740971,1.0228702296903354
515,3402060,14.84860014034818,1.2108128416419808
516,8299,8.8587232769274,1.1797578129983928
517,26195123,17.115014772050078,1.0345131491776869
518,1442,3.1754145466945864,62.86856612789633
519,7264648,15.887960980224005,1.0935512763787532
520,164868,11.83018416610591,1.2004824864858041
521,2922793,14.883816574125648,1.0042429694107697
522,1758147,14.056815757782463,1.3812045755984599
523,132,4.532642020365885,1.4347209294990415
524,30275203,17.280762189272444,1.0564588473268586
525,1686724,14.085960779455972,1.2870319168102875
526,7272809,15.658134720639548,1.152021925953497
527,141856,11.576528164744033,1.33115762263792
528,27699,10.170927716277783,1.059992827616285
529,18562041,16.935031798563028,1.219453134005985
530,1576498,14.29924267676793,1.0289363213835483
531,1188295,13.895009157812447,1.0974856934977806
532,9,2.787924649142331,1.6941406678859374
533,361256,12.630881785611068,1.1811205554513953
534,293253,12.761929391155887,1.189027238991154
535,96663,11.334588517382384,1.1553570339506753
536,251405,12.485788384445527,1.0522851585880317
537,2478251,14.7030157487047,1.0202506071292752
538,19194273,16.74126169526954,1.0292813801909018
539,1801253,14.373955148523194,1.030494223065505
540,1215081,13.34863854048912,1.9380539551403755
541,9486902,16.027075723975344,1.0390917912190905
542,4380546,14.762717854985015,1.6988753358031345
543,43632,10.63768498805375,1.0469541214164901
544,927109,13.817838004204646,1.0811341027278283
545,48466,10.837098851721617,1.0496548488989144
546,1301975,14.025606935286989,1.0552595710305002
547,2025586,14.496279119672574,1.0254084140194266
548,1995359,14.512830360734965,1.0065164611676822
549,2109538,14.547866588483085,1.0142134808814314
550,248,3.86881519028101,5.289468610467808
551,765386,13.395331471276794,1.1650984753879283
552,4717012,14.406631951549254,2.611839359092809
553,1,2.851944918070409,16.321437878375463
554,155495,11.919703274592473,1.0352803287667849
555,1870527,14.446845477100357,1.0051272776393798
556,3,2.7375521760263815,4.816374014297598
557,23443939,16.73127977360794,1.2697789563252582
558,35928226,16.54702844802383,2.3396594888255122
559,192597,12.15259644093778,1.015888943533928
560,168468,11.30005890780388,2.084344806183756
561,14926,9.208882893417986,1.4949267293036974
562,2163,6.926560958963254,2.12478860811135
563,697,6.293074640605031,1.2911864802245219
564,2452788,14.70115246704191,1.0116511926189593
565,17185269,16.788692596202786,1.1378373777974338
566,175,3.378730480526572,6.17643251113851
567,215337,12.11506116981728,1.1792797000668411
568,1073040,13.585963174264833,1.3499187201512106
569,176715,12.202092901094868,1.1272649908073258
570,348726,12.810550183115888,1.0497013118194325
571,1178482,14.753644978087745,2.1682206606520893
572,2320188,14.662303768491178,1.005157820857356
573,24041382,17.22340722555159,1.2562361136347646
574,1906140,14.480859667635528,1.02047513839076
575,41886,10.00140248354041,1.8990424301298294
576,9330,12.044094932139087,18.230550015047534
577,502175,12.932563003529754,1.214270345838252
578,10127454,16.342612872290882,1.235965295343694
579,11689565,16.245806016680678,1.0288083521338676
580,2,4.471848480717354,43.25917478361255
581,10297796,16.316383156360466,1.1840522015381076
582,30312,10.109090791861293,1.2339851229664252
583,12537,9.51290007906726,1.0793798171161506
584,2509884,14.580147970115622,1.1683582874114566
585,8692630,15.981354510908073,1.0033739771717536
586,3137147,15.16265817642955,1.2260940780251712
587,15250449,16.65255886734798,1.1190043374903007
588,283160,12.785091828597018,1.2602645238164085
589,2,3.937050168782268,25.133574297510012
590,1645799,14.299551925231684,1.0142863173909098
591,75868906,18.112772258008814,1.0322544981646742
592,16056,9.279680945668035,1.4981788193712817
593,11771051,16.604269037968315,1.3814244906858382
594,61,3.9972204978586205,1.1413260005041896
595,15,2.683108709099979,1.1004728274963105
596,55,3.9838506180945075,1.0431779875088727
597,127963997,18.762300159759768,1.0997035503181531
598,6217,8.006107055259683,2.0735646404714103
599,36420,9.887483525295433,1.8504718042789403
600,425718,12.624971356274441,1.4001289881997343
601,34355391,17.514149224989797,1.1757187852392568
602,190866,12.150930715004286,1.0084368498915064
603,4094580,15.353481202008062,1.136901160925371
604,30764039,17.077926159159635,1.1781328797454038
605,31,3.556658350541393,1.0982545217726005
606,92028768,18.546771661593358,1.2326420464849912
607,1897028,14.474360129112643,1.0187339213356847
608,33414,10.323405072642108,1.0978547361712405
609,723535,13.427310062487953,1.0667275649754115
610,36398,10.214540860735633,1.3334437489513784
611,289139,10.957062838934583,5.041065235417976
612,18,5.380990712299356,12.013188255693665
613,294501,12.577909619768693,1.0152465660647176
614,2854,4.8794057454192785,21.86094303190555
615,3071353,14.284750393509785,1.9210635616977034
616,432190,12.818966059483014,1.1707648284563619
617,18238243,16.72437749048147,1.0053605412888584
618,446435,13.306538957345726,1.3464724892685662
619,5933786,15.585676356541875,1.01055211456716
620,2696861,14.743698534500046,1.0659867785614077
621,17739976,16.684823231832095,1.0065292299675261
622,1088715,13.81986263841301,1.0839881995340124
623,4027509,15.626479149012576,1.5186478352140869
624,287533,12.344315165609043,1.2520498699072915
625,2498992,14.937305459019765,1.228639088587179
626,3206841,14.969289252912573,1.0115744322511975
627,152472036,18.658460860407605,1.2020529830062077
628,4654,8.8217718610516,1.4566539923674973
629,120895,11.940435091268759,1.268393184904456
630,278109,12.72906424206056,1.2132380700159013
631,51948,10.738431465182032,1.127033238161774
632,56480,10.262239161772118,1.9727680112465273
633,5440084,15.948651666406732,1.5516928372846766
