Id,Cardinality,pred_log,q
173,327410,12.638835368323592,1.0619813509808125
174,172343,12.21522544210818,1.1711410518645669
175,552334,13.67734871024109,1.576866022758571
176,395780072,19.71758964211245,1.081965832495666
177,509978,13.468932457635953,1.3865354821344615
178,14,5.911995383738672,26.317328584058295
179,71852302,18.31162337316594,1.2479474392409815
180,283,5.035481705309869,1.852413705137311
181,527704,13.078318105423968,1.1029349732234761
182,1811150,14.49188658420747,1.0859047550660124
183,3888,7.394628422630937,2.3908201757559318
184,14557658,16.536340391511654,1.0436378992983533
185,44968,10.687970117258944,1.026093738332136
186,3912146,15.03635050045088,1.1540141446062657
187,921606,13.747240873379884,1.0134564574242215
188,135962040,18.758151697432353,1.0307280561835734
189,66190,11.564722108839387,1.5911037224309863
190,2192624,14.522599582673864,1.081133976435216
191,2410691,14.734423098201267,1.0397691453488007
192,348104,12.086562455771212,1.9614808891695994
193,1107447,14.021551130844836,1.109580918151092
194,2328545,14.666221094078365,1.005481468576858
195,1189905,14.450169045858079,1.5853171560607209
196,1,2.969536134439297,18.48288006254475
197,21283643,16.39507405427494,1.6134510962290514
198,427137,13.138434067235817,1.189546349193023
199,1929162,14.487755041759637,1.0152737306443196
200,4896,7.5362368752923325,2.612925545650741
201,1274246,14.067857885112483,1.0100420049435892
202,311038,12.616772491771286,1.031383592332244
203,663362,13.50032513852193,1.0999312136772852
204,1499290,13.937918963937138,1.3265533886350407
205,1768331,15.165916107630963,2.1822776536714716
206,113025,11.400112221061855,1.2652418445791793
207,73675,10.834272023076247,1.4523261275594948
208,1340785,14.07060705237239,1.0388969691921834
209,19266573,16.98427902718637,1.2341676827174037
210,622438,13.394746439845104,1.0547941324326982
211,757362,13.592145914442584,1.056063211232252
212,503410,13.003119201174977,1.1343312594012376
213,4115437,15.001388012604721,1.2571759251368009
214,116744,11.720570838240029,1.0542440089923066
215,537849,13.030308075319017,1.1794252554160092
216,12670688,16.416275771053535,1.0634026823512037
217,5289519,15.435981019854667,1.046296777370149
218,2390196,14.622414158009201,1.0665959447492694
219,24280671,17.058605083466354,1.0548661477787147
220,873,6.011547359667055,2.1443607660812587
221,44,4.469700544578494,1.9620583519439185
222,242,5.5845081788173845,1.0961541059983626
223,54964987,17.783445340912028,1.0395226511237408
224,1038301,13.84584624274739,1.007277360995792
225,298957,13.055708966788897,1.5646337946985993
226,526170,13.172893372400234,1.000488281643381
227,13061,9.538996303579195,1.063471271728165
228,273,3.633917122283231,7.406235423752148
229,391550,12.811402580566142,1.0687274579695754
230,15872699,16.5732399627596,1.0068949092193324
231,15084119,16.48449377981422,1.045671555641738
232,3143961,15.20314599622164,1.2739874658541104
233,1274246,14.056592131974773,1.0012746545814704
234,346,5.503845304933494,1.414353966821364
235,1531,5.595451831393692,5.708442397914195
236,2270130,14.94792041275532,1.3669369502433297
237,797273,13.456615989320717,1.141493937582233
238,560,7.024031597556435,2.0041182493339282
239,140817081,18.877214157455725,1.1210232035727588
240,442,5.151301830690553,2.574915579838585
241,361662,12.427253160691913,1.4494964208641379
242,332259,12.748525549392587,1.035467047483962
243,1772536,14.210282880764982,1.194394832205717
244,6779120,15.474526690094132,1.2902440134702342
245,2830838,14.908758540502385,1.0540868704612336
246,4420499,15.296240540367828,1.0055381096572598
247,26443187,17.037352898565363,1.0545944063644703
248,444736,12.99008666310361,1.0152671160785163
249,116,3.822655206941287,2.5936011753610106
250,148769,11.70075467557243,1.232942585687474
251,36220855,17.403323930820246,1.0018233730487913
252,4209676,15.199124936434659,1.0552435119555257
253,72478,10.401523443596227,2.2023947466049703
254,15125,6.673300564088066,19.145519849363172
255,1,3.7152057557570095,40.06703599423614
256,341042,12.682829838978945,1.0585861328404715
257,31752,10.603268409559876,1.2681163114506584
258,2490567,14.665325113242824,1.0647034052089759
259,19637062,16.149851613713835,1.9023267461474218
260,102,2.7435203503721626,7.014358425526267
261,589,4.136078210547441,9.568366854212302
262,159348687,19.002445991655335,1.1228169111692718
263,13553,9.319879973442081,1.214791988503153
264,14710156,16.37949186064722,1.1326464819571107
265,145,5.308056707022996,1.3859129961344592
266,663,6.157238432262181,1.4072773760074484
267,2396,6.49626125141917,3.6211980289306265
268,13010,8.367131612904094,3.023981579201788
269,7450653,15.849403017540052,1.025920900957617
270,1,3.765612035479017,42.19013166519242
271,1734,5.054315319463467,11.137001386596104
272,39,5.0608870366470855,4.018727356505228
273,3,4.077697754822532,19.336486367423458
274,8081,6.50955137543271,12.051748923979835
275,380,4.494835823364315,4.291192887574377
276,1242501,13.859513198766567,1.1890142469904101
277,1240921,14.135770036585333,1.1100498306610196
278,25376,8.840089026469805,3.6752270692422093
279,17821022,16.80386417062698,1.1140196612692193
280,4617917,15.442835253273673,1.1022799992186403
281,212516,12.221951280537185,1.0458460753723622
282,10047,8.794243594742422,1.5233888830506923
283,3726831,15.184434058373395,1.0548145519563656
284,1131371,13.704360159167242,1.2643797528688634
285,1085,3.8310467895617912,24.051900002488306
286,6372249,15.675724421921956,1.0082954580262673
287,12670688,16.342355202991634,1.012524512155486
288,5503601,15.506369617603719,1.0146500046182512
289,821,5.416278646284255,3.6645224175466042
290,915,6.890001147969436,1.0725710874160732
291,1563981,14.043299395280805,1.245387159035351
292,273650,11.524398612034794,2.705309897713449
293,1606165,14.482465122107751,1.2130097900883579
294,8503655,16.0108571957391,1.0563826265263971
295,1349141,14.198481958404956,1.0870880688696702
296,5719086,15.639242773869002,1.083203714182808
297,957,6.393916948653227,1.6024913901824986
298,325476,12.766424432828481,1.0761367799681287
299,334819,12.836642961364483,1.1222043645804884
300,1514884,14.384322118803022,1.1658752893733022
301,70715,11.00900662332433,1.1704905356897475
302,2700,6.661604724720482,3.457971820455204
303,1417511,14.127787417889717,1.0373053992941907
304,7110275,15.576982905352349,1.2214867268544494
305,203768,11.363747822852954,2.365527772733558
306,136171,11.512174550259395,1.3627465497850941
307,2934,7.4766310849772575,1.6620590006825382
308,1493638,13.404071968037512,2.2538837824836944
309,26228,8.069403051441226,8.211148376190565
310,2909789,14.70569369133635,1.1947032726832079
311,177,6.046065706738381,2.3810605822575117
312,36,4.855657373394129,3.5406975836312684
313,27689802,17.196700017025435,1.0619695376816345
314,10975,6.830703034131181,11.866898506260394
315,27942432,16.583494796247408,1.754461931570115
316,40585,10.280586317825696,1.3918054571827747
317,1548518,14.258065558513596,1.0052698507118258
318,69352,11.14110987216436,1.0058720695485208
319,5251077,15.278683094769141,1.2156280941256266
320,122214,11.627205017724682,1.0901690629557683
321,202508,12.229971227456698,1.0114972658931567
322,169517,11.767937990395295,1.3136089256077599
323,374,4.430393518413541,4.507954806295259
324,3003889,14.889652599902629,1.0261008970716152
325,3815875,15.150920764799638,1.003767130316511
326,1517,5.555923012400295,5.88518957391598
327,388,3.1446730793769486,17.467967881769273
328,35396,10.398563868175055,1.0787691409494649
329,175069,11.81499500241691,1.2942713224096603
330,270498431,19.505329996940795,1.093685447693461
331,299,3.219206953121409,12.454036910072956
332,19721,9.551986871738546,1.4014725811952797
333,1318142,14.44526975698133,1.4240935371330503
334,380036,12.405438880052127,1.5567284632790592
335,5581756,14.718320677759493,2.263005298163857
336,5464586,15.473762892574925,1.0408484728504657
337,24,4.3712264821139595,3.2558598656417317
338,23327292,16.62162985086971,1.4098802519734264
339,132882,11.516296762279392,1.3243608947152625
340,455471,12.587233263756687,1.555594019733052
341,28532444,17.271764468110874,1.1109461646572942
342,2414,5.676350637269367,8.298889288722341
343,2157,7.964804313109238,1.333734799340012
344,80,5.107202074052737,2.0525933668851803
345,9533981,15.67850568344075,1.4797414752660778
346,24958152,17.03284716142543,1.000136070357565
347,5873,6.698621410099509,7.248052526203264
348,293642,12.493628793170881,1.1013003021772942
349,43524498,17.000701695011106,1.8006232524100405
350,136263885,18.908993132903156,1.1958882709115384
351,3191518,14.966359664157123,1.0096945666435926
352,27601512,17.178846038753388,1.0465142633002111
353,6726,8.362537025526132,1.5705601596909022
354,707,4.684932456116532,6.588821228199037
355,5,2.6714438426678644,2.6921666590124094
356,363860,12.90496616390505,1.1056564389423948
357,3,4.465840889569515,28.664717088734577
358,751670,13.493719457164206,1.0370027688109924
359,584,4.9090813180457396,4.341527699462088
360,9474,9.486568706653715,1.3912273683250207
361,105006,10.947735491547181,1.8479092720301495
362,1015374,13.864258771388517,1.0340573548677319
363,7963178,15.404939836591833,1.624823333173468
364,570083,13.170849060210477,1.0862051287876189
365,6236582,15.723071726879052,1.080181134902099
366,1428498,14.115615026580725,1.0581475815142094
367,356031,12.31346981766299,1.5988869931244496
368,1194626,14.112347776256577,1.1263736459486648
369,4091850,15.188615640366304,1.0365442683568373
370,867089,13.953799960568137,1.3243240606972668
371,671159,13.414730365406415,1.0020345421064345
372,332133163,19.532078057703053,1.0930462088976227
373,15039766,16.57291437518602,1.0478139000848694
374,14845060,16.3619312945017,1.1632833625512995
375,37,3.0979092389973495,1.749277547490957
376,380414,12.704845302784738,1.1550840893302725
377,132194366,18.846084213343797,1.1575437920667704
378,151616,11.897794437528614,1.0318142446984402
379,7607,7.9479173704087405,2.6892443528842374
380,6623051,15.611381258467958,1.0993131826511269
381,3633906,14.648714038111065,1.5794948130473159
382,2725159,14.846240055367408,1.028603817410073
383,6399953,15.897299987372163,1.252947352800702
384,982132,13.919976852764432,1.1303134166154802
385,10205851,16.00271224538546,1.145406514035959
386,28875,9.547624713264934,2.0609728069029805
387,461389,13.04480470558327,1.0028097001669556
388,3386151,15.112909766079154,1.080803835874177
389,1,2.3363178016546993,9.343081081773985
390,15821225,16.629405217780555,1.0539470449513004
391,213,3.754479120945764,5.106448320846554
392,30743340,17.112932538546133,1.1368388155896378
393,1952,4.0448766407009185,34.7924405528079
394,3404,7.873133693725808,1.2968700500003245
395,6815,9.17427015366064,1.4152201914081977
396,1524269,13.932973549040067,1.3553406825599843
397,58320,10.784025619485105,1.2088814074737297
398,13834,8.321892829525218,3.3643505548067543
399,35424907,17.56117377239167,1.1951217111105272
400,524504,13.040679789429555,1.1382940723737014
401,20715,9.476218633770637,1.5879936703998283
402,240106,12.480262660371706,1.0957324984096968
403,4775869,15.47763612639366,1.103568954435716
404,1975,7.140566710179405,1.5660391294858886
405,378808356,19.68704792523587,1.067685323013601
406,146495,12.417805075922992,1.6871731782253343
407,2478653,14.924814993224517,1.2233449117667934
408,74490,11.186914974133012,1.032021032759202
409,2450217,14.652780379261731,1.0606768092435566
410,880584,13.675438071925457,1.0129872928806987
411,22490,9.669879771907942,1.4205007247052015
412,2280116,14.621171254108388,1.0187394905689147
413,1055,5.496414893380972,4.344849131482532
414,2,3.1211528714952856,10.836251532158904
415,481725,13.08452846006504,1.0006024892745586
416,45390,10.307068989605348,1.5159033055759548
417,5603905,15.770876815138243,1.2609966993676947
418,58951,10.91710941566931,1.0696918314020638
419,433388,12.169676915361327,2.247271805542542
420,692553,13.441123169419113,1.007043019311292
421,18929904,16.420696448284094,1.398719363260517
422,564,6.4556883131764495,1.126438931174142
423,57837,10.403719101414097,1.7536427691654006
424,1,2.9125731513573965,17.4040942114982
425,20528,9.732240460076627,1.2181873409176551
426,3942585,15.209330414174426,1.0222264152014655
427,5898889,15.898662034129538,1.3612281225303562
428,2200957,14.61478522968732,1.0104360357852378
429,1651097,14.321425676769032,1.0044846263402536
430,5,4.211431842616925,13.290610570720128
431,1867406,14.441230857793519,1.001170146955447
432,19938,9.879184390462813,1.0214769584898442
433,3576871,15.28445288726134,1.2146472473539132
434,1972160,14.538111397718694,1.0444296693520563
435,1141428,14.016537628132145,1.0711642512091104
436,6028075,15.741666994365332,1.1385193108858944
437,49774,10.700577799572539,1.121528818369382
438,14801258,16.68661822926904,1.192909686631957
439,10356361,16.02714004872005,1.1342498860135388
440,10935246,16.537736114751375,1.391294126982768
441,1238988,13.910384517899718,1.1268451967445794
442,20424452,16.86196025572725,1.030162791460727
443,1049328,13.845279405769656,1.0185520726144128
444,15317485,16.57374334981889,1.0296693611404792
445,1989,5.202288517691293,11.007951968193817
446,127531,11.771705844317196,1.0157054270175547
447,13181352,16.20848041265565,1.2042215482655643
448,2081986,14.518573043337552,1.030722750376513
449,9,3.0386485156597,2.2085565788277335
450,88,3.926445550766597,1.7696853960450638
451,3976424,15.243963377337192,1.04924373968337
452,3906108,15.293848511841556,1.122767078317609
453,4378199,15.248477892520368,1.0446379401816235
454,27893034,17.101361997839923,1.0434427449671828
455,1729270,14.406609871180597,1.0443549325178334
456,1117132,13.837257324670553,1.093101314179324
457,987134,13.559168763067913,1.2755705940828508
458,12670688,16.430928638456308,1.0790993014004848
459,12840663,16.538554559100533,1.1858110881448953
460,4419572,15.334194118973317,1.0331790272319532
461,116081,11.297824470453072,1.439407300184452
462,1542205,14.540036644043292,1.3381825548367623
463,4258161,15.309065943517997,1.0457326958097526
464,125887,11.662485185838852,1.0840059405521865
465,1979709,14.53472708056974,1.0369318112124108
466,13420503,15.781383297848299,1.8793218851047682
467,182933334,19.00762304831406,1.0171547885322636
468,5820275,15.616411503538483,1.040345915531024
469,193430,11.954089522496453,1.2443183616391573
470,33044765,17.45590489862202,1.1531890103459475
471,1418,7.148265916009677,1.1157460971974844
472,99,3.039657241641125,4.97535465207009
473,327129,12.628510327601962,1.07208228397072
474,1120,6.040130521587859,2.673363802182389
475,797172,12.80497577088076,2.1898930783524455
476,1772600,14.389399702622502,1.001442225013235
477,210684879,19.201650433226483,1.036423991160588
478,1704798,14.06787851002638,1.3245588406438944
479,410873,12.859803968495338,1.06848106584834
480,14652959,16.46866754292429,1.031986287906351
481,523488,13.098678839130512,1.0720713252677587
482,1396840,14.103011545767332,1.047820512896043
483,684117,13.309509577722705,1.1347090966055338
484,6511,8.539195663572924,1.274110561521885
485,17,4.973275194501983,8.441139809738011
486,57400911,17.509399473631973,1.427852094805708
487,1202750,14.068570153305622,1.070845172284516
488,212707,12.263305110003717,1.0043800873925242
489,2923896,13.868830575315274,2.7720798983352593
490,3362497,15.027551231940782,1.000643683422482
491,33834,11.222281844031503,2.210120365398276
492,2403,7.3060883976187245,1.6145503582334657
493,226643,12.04627078365349,1.3295844556106082
494,14783424,16.725200340416798,1.2413297385760031
495,6540,8.973655186676044,1.206635647056627
496,1849989,14.422034823525474,1.0086935440679128
497,216730,12.302661305353292,1.0163818828819653
498,677442,13.932668463211131,1.659619492239558
499,111443,11.695965891706226,1.0775490197402795
500,25548231,16.723293220364287,1.3948480291461238
501,10103049,16.05172805074021,1.0796316018688474
502,23403804,16.575408875197642,1.481418862374297
503,771744,13.501833652386638,1.0560926137546596
504,7064114,15.947933507362514,1.1941029445999467
505,15587,9.466090081200942,1.2070506054365064
506,262833,12.386489854217261,1.0972295905714717
507,4537613,15.309029956888862,1.0190613194340572
508,1202882,14.067453198208646,1.0695323735553863
509,6203924,15.636774385607074,1.0039260159448526
510,13658751,16.06963588530047,1.4336952365038105
511,30409160,17.17888329522229,1.0527135629692312
512,11156192,16.189994949176135,1.0382227757897888
513,175069,11.82534366868832,1.2809463094043732
514,159354,12.007381198034713,1.0289014477472807
515,3402060,14.857459441724094,1.2001332586568607
516,8299,8.857185823813738,1.1815732888118564
517,26195123,17.131067277721826,1.051253682258678
518,1442,3.2832962359492943,56.188712789756444
519,7264648,15.904232309560038,1.11149036218034
520,164868,11.83157556295211,1.1988132883223293
521,2922793,14.891429964669808,1.003385116362144
522,1758147,14.063500288536957,1.372002653459541
523,132,4.500293621996326,1.4824204111139034
524,30275203,17.29052765818202,1.0668262023291384
525,1686724,14.085755442602727,1.2872962192303892
526,7272809,15.66932960990606,1.139197086309296
527,141856,11.595180546318783,1.306558265528683
528,27699,10.177229185214728,1.0533340637629536
529,18562041,16.942002092133844,1.2279827732317574
530,1576498,14.307929270317274,1.0379132113555913
531,1188295,13.86781904099388,1.127735875373667
532,9,2.789036126245254,1.6961482794037406
533,361256,12.629981959069136,1.1821838408688352
534,293253,12.777432896129952,1.2076050198218515
535,96663,11.325696469601954,1.1656764602105116
536,251405,12.494046688537065,1.0610112640906488
537,2478251,14.702715406368972,1.0205570777265802
538,19194273,16.72802890045842,1.0429921661763337
539,1801253,14.380495050962704,1.0237768768879814
540,1215081,13.217279461143617,2.210113025446444
541,9486902,16.032237957666208,1.0337415773904346
542,4380546,14.751773969005546,1.7175697492425888
543,43632,10.579987188507292,1.109139330431201
544,927109,13.82633609286503,1.0903608346180562
545,48466,10.830519248327915,1.0427710716318084
546,1301975,14.036046460073972,1.0443004572460746
547,2025586,14.500354457243802,1.0212380301101112
548,1995359,14.513231252273023,1.0069200461922982
549,2109538,14.549962370881406,1.0120901349130296
550,248,3.867635158171271,5.295847403692088
551,765386,13.391532931592023,1.1695325711586972
552,4717012,14.409385754696748,2.6046567579473
553,1,2.8291627256104164,15.93127876214026
554,155495,11.926697433066352,1.0280646294957811
555,1870527,14.453999983629885,1.0123442573146433
556,3,2.7709383419185913,4.991205230973419
557,23443939,16.74055992395446,1.258049724765364
558,35928226,16.54202836550148,2.3513872756266894
559,192597,12.162857451068703,1.0055181408195586
560,168468,11.30950955324715,2.064738950933255
561,14926,9.2246478823304,1.471541719035472
562,2163,6.944518799755249,2.0869360699263066
563,697,6.155702556244586,1.481724271374687
564,2452788,14.704408878945802,1.0083621963481308
565,17185269,16.81210530597433,1.1647915391887214
566,175,3.3926710988813302,6.087952005346125
567,215337,12.115484854648725,1.1787801602419818
568,1073040,13.583673727400402,1.3530128317798258
569,176715,12.222740984779147,1.1507829341934315
570,348726,12.814639642676951,1.0540028240475658
571,1178482,14.761663482348848,2.185676445175333
572,2320188,14.671988867994578,1.014940173606922
573,24041382,17.23136180132312,1.26626878925605
574,1906140,14.48513999006629,1.024852464762182
575,41886,10.002705226133704,1.896569965492394
576,9330,12.049950483530267,18.337613717749537
577,502175,12.960670438324113,1.1806154333236833
578,10127454,16.33872139213413,1.2311649069042923
579,11689565,16.252219301488154,1.0222314229847635
580,2,4.417977042027217,40.964177490343445
581,10297796,16.351152520041776,1.2259450195423673
582,30312,10.121749327834378,1.218462504087375
583,12537,9.520052136570952,1.08712784826745
584,2509884,14.591749480890917,1.1548818843855495
585,8692630,16.01724258599752,1.0400370912829333
586,3137147,15.171778824698572,1.2373280062412801
587,15250449,16.650606467710844,1.1168217250589856
588,283160,12.799215925257553,1.2781909710744126
589,2,3.9357276127662635,25.099694868270987
590,1645799,14.297495663504767,1.0163741025942667
591,75868906,18.117334652110852,1.0275556733626146
592,16056,9.309021784411147,1.454855689602788
593,11771051,16.613507190220446,1.3942454309577421
594,61,3.9553847291976214,1.1910391909061415
595,15,2.7173568491988056,1.06080151158442
596,55,3.9195284766935665,1.1138860285830656
597,127963997,18.75583849658674,1.0926205449774644
598,6217,8.007339305361505,2.071010213228947
599,36420,9.887632000555252,1.8501970614360514
600,425718,12.636965421958363,1.3834360030743895
601,34355391,17.518375720830598,1.1806984718175633
602,190866,12.194043471740613,1.0353209974392341
603,4094580,15.380695010896094,1.1682654132229275
604,30764039,17.0619848690768,1.197064333455131
605,31,3.564395970851933,1.1070359287054876
606,92028768,18.5577936894779,1.246303411280561
607,1897028,14.4820820171811,1.0266309253690264
608,33414,10.33008309636216,1.090547423281323
609,723535,13.431477534753894,1.0622912514336937
610,36398,10.221772427399292,1.3238352948276937
611,289139,10.960749232493649,5.0225157735144155
612,18,5.380581389543897,12.008249255113537
613,294501,12.591706290621339,1.0013356783610738
614,2854,4.861796858927468,22.25232709077908
615,3071353,14.29065335458725,1.9097569951569977
616,432190,12.823610172505848,1.1653402555238586
617,18238243,16.724836699598256,1.0058223180581913
618,446435,13.315785876938463,1.3589809761812228
619,5933786,15.580819505871444,1.0154721544000596
620,2696861,14.742867246904472,1.0668732889195083
621,17739976,16.67011742527891,1.0214404268295065
622,1088715,13.826209575512994,1.0771299751897367
623,4027509,15.631651317828112,1.526522887467546
624,287533,12.349975075429212,1.2449833666196515
625,2498992,14.942314589284447,1.2348089437378886
626,3206841,14.968618845861277,1.0122528264722812
627,152472036,18.655100724883656,1.2060988374710349
628,4654,8.826815660976768,1.464020709928447
629,120895,11.946202233524302,1.275729370621404
630,278109,12.733246509319551,1.2183227963423775
631,51948,10.74598527521159,1.1185517340370772
632,56480,10.272812199237233,1.9520190234748067
633,5440084,15.949196943620976,1.5525391708548217
