Id,Cardinality,p_le_1,p_le_5,p_le_20,p_le_100
104,6614625.0,0.008791878707334142,0.01792161569944487,0.02177377998391104,0.018855774176038054
105,1792.0,0.01048446755288684,0.01884583292348606,0.023917755624986773,0.05732657005009106
106,4922243.0,0.009336421839009054,0.01690213393243447,0.02636058394805566,0.019473670306202416
107,2915570.0,0.008499958772263526,0.018277235649496893,0.022474500866449778,0.01920161298766061
108,320853.0,0.008929560605829088,0.018758839530504206,0.023430940243544304,0.023122568428639106
109,83241709.0,0.008862482574186958,0.01842421160526416,0.022958273302235512,0.020829593302206132
110,2154390.0,0.008791878707334142,0.01792870645841462,0.021760807893473007,0.018909665845540716
111,15059258.0,0.008791878707334142,0.01792870645841462,0.022030250132136324,0.018781621256571835
112,8894283.0,0.00844482429609221,0.018260039166283982,0.022483618604006852,0.0191711743766281
113,3799422.0,0.009287969570753594,0.016502162889790523,0.02578456978488699,0.018246922879443826
114,3651102.0,0.008787912470045092,0.01842421160526416,0.022795349859784604,0.020829593302206132
115,295578.0,0.008464591210734838,0.01833805694365758,0.022632805170534124,0.02095774439579616
116,46.0,0.12727167841343293,0.35849661449033055,0.5383346136470961,0.7810023848965498
117,1059867.0,0.008777853434713804,0.018109662150758234,0.023987821377432276,0.019323069252478044
118,1148598.0,0.009287969570753594,0.016502162889790523,0.02578456978488699,0.018246922879443826
119,114.0,0.011308911858464799,0.11310365105197945,0.36172316491159173,0.6043843210222319
120,37317.0,0.010336287648557792,0.018545751739701147,0.026779130613005655,0.025253049955525554
121,1409.0,0.008863562663009323,0.01826375255550761,0.02778537423842174,0.1292647960026844
122,33171.0,0.008787912470045092,0.018462469427698032,0.022819111302997203,0.021187999343258643
123,17.0,0.061166264879111705,0.1748730815971816,0.47230447675332227,0.7348755558966314
124,11544951.0,0.008911388335369549,0.01702999500323139,0.025355635508051304,0.020797064304944587
125,4023743.0,0.008911388335369549,0.01702999500323139,0.025355635508051304,0.020797064304944587
126,1582057.0,0.00930432016335584,0.016502162889790523,0.02578456978488699,0.018246922879443826
127,948389.0,0.009311424860443122,0.016562671433109535,0.025891861635239936,0.01835018640509712
128,5956.0,0.01035790540494624,0.0224265415804215,0.09977825736659997,0.3720873276298037
129,606.0,0.016167284341006973,0.11174556143488076,0.3207751418134577,0.6255403382041909
130,67151.0,0.008580894833072124,0.01880558374572556,0.02624002812907909,0.02680279641763761
131,8148711.0,0.008787912470045092,0.01852808092407239,0.02301011834711074,0.020902469892994803
132,54.0,0.013992509815377823,0.23669366664382976,0.5334521767816774,0.7617362975690319
133,264713.0,0.009338101150038434,0.019366017969787177,0.025810066188936515,0.01910055146957737
134,15.0,0.11454785771310445,0.24349714351685428,0.389490545242882,0.7303656974399497
135,2657403.0,0.008868021093209619,0.018449211873123577,0.022905610937320468,0.020991574478679845
136,1073462.0,0.008935194153648041,0.01702999500323139,0.025355635508051304,0.020797064304944587
137,3938343.0,0.009287969570753594,0.01656316623224546,0.02581335917553255,0.018308330224077463
138,18235.0,0.008821061364688675,0.02108616248510385,0.024823648633078208,0.026652533747781024
139,8200.0,0.009413834785957195,0.03420438705438509,0.027577088393381927,0.07119611532252675
140,1.0,0.20423679865722547,0.3482823908365732,0.591183833190929,0.7894772303059391
141,386677.0,0.008911388335369549,0.01702999500323139,0.025355635508051304,0.020797064304944587
142,1.0,0.12289313863764807,0.37977960662277127,0.538844967780447,0.8123722942437794
143,2104484.0,0.008911388335369549,0.01702999500323139,0.025355635508051304,0.020797064304944587
144,541000.0,0.009287969570753594,0.016798416443859456,0.02599468401407281,0.01941844833092195
145,194021.0,0.011507833574576716,0.01871489492891669,0.08394484389461362,0.11765662786684657
146,883350.0,0.00930432016335584,0.016502162889790523,0.02578456978488699,0.018246922879443826
147,649.0,0.009422506871602615,0.017684211053999057,0.04567636546979559,0.3042025563329965
148,6143.0,0.008768815456462182,0.017830425883961148,0.02174918661137784,0.018742866329107637
149,58.0,0.11349932512389944,0.33568537241775115,0.5148155477301941,0.7986694198174739
150,1826.0,0.042446643728299385,0.13860468084317967,0.223476020634983,0.501013353520124
151,1.0,0.17091693679063946,0.3644056219920248,0.5769902655819915,0.8060744560927385
152,260.0,0.011798163797367589,0.07881082758322504,0.26684183694304464,0.17095466227283704
153,705350.0,0.008788862609327538,0.01793830787185073,0.02198886660206932,0.019642828650748387
154,34453965.0,0.009287969570753594,0.016502162889790523,0.02578456978488699,0.018246922879443826
155,676415.0,0.008954270074292055,0.017128102994321645,0.025381318900384857,0.02094118633323972
156,21102638.0,0.009336421839009054,0.016502162889790523,0.02578456978488699,0.018246922879443826
157,422260.0,0.008971902544123521,0.017928444112892464,0.03283854079631216,0.0220827141259872
158,34945725.0,0.00882764330749971,0.01842421160526416,0.022795349859784604,0.020829593302206132
159,21150765.0,0.008787912470045092,0.01842421160526416,0.022795349859784604,0.020829593302206132
160,234861.0,0.009287969570753594,0.016502162889790523,0.02578456978488699,0.018246922879443826
161,276864.0,0.00844482429609221,0.01833805694365758,0.022610517434029514,0.02407950840883066
162,14707181.0,0.009407983353053487,0.016527400943385284,0.02578456978488699,0.018243569815642093
163,57949.0,0.009287969570753594,0.018099333917664117,0.031846158884625754,0.02180496823993997
164,348443.0,0.009287969570753594,0.01656316623224546,0.02581335917553255,0.01996102396145065
165,13088.0,0.01920987327787918,0.04056928549101931,0.06596171463187633,0.09471419531413729
166,1148598.0,0.008787912470045092,0.01842421160526416,0.022795349859784604,0.020829593302206132
167,10311437.0,0.008951235297823917,0.01702999500323139,0.025355635508051304,0.020797064304944587
168,84.0,0.011071618814155089,0.03127139820500761,0.28871116656199075,0.5036225267586344
169,2414.0,0.09077268442902818,0.07629706752929041,0.09259037870085189,0.18273331271860793
170,16.0,0.1651961489755158,0.31230999948093874,0.5565721487175064,0.789870585807473
171,6.0,0.01313533596785532,0.1488830868494898,0.478121808232239,0.645791111959879
172,89784.0,0.009120934560747302,0.01866913293799999,0.02960583827932889,0.02091278441611604
173,327410.0,0.008787912470045092,0.01842421160526416,0.022795349859784604,0.020840387215735855
174,172343.0,0.008775531757373969,0.017931280840621365,0.022470904256658587,0.018951426046987914
175,552334.0,0.00959895752686556,0.016798416443859456,0.02599468401407281,0.020494140920529695
176,395780072.0,0.008911388335369549,0.01702999500323139,0.025355635508051304,0.020797064304944587
177,509978.0,0.008790298907281661,0.017924189082072724,0.022253969609921796,0.019105757818760533
178,14.0,0.013734134513639754,0.05167810670801467,0.1769969861800555,0.43371940410145143
179,71852302.0,0.009287969570753594,0.016527400943385284,0.02578456978488699,0.018243569815642093
180,283.0,0.009574711003518078,0.017409859769883275,0.038039346967628944,0.5828888476913738
181,527704.0,0.008806909078246444,0.018433568980230592,0.023420830169567634,0.020833238457434972
182,1811150.0,0.008787912470045092,0.01842421160526416,0.022795349859784604,0.020829593302206132
183,3888.0,0.013303270093781216,0.032161290279359475,0.09090877705032954,0.23330228420717322
184,14557658.0,0.00844482429609221,0.018260039166283982,0.022483618604006852,0.0191711743766281
185,44968.0,0.008470591629288402,0.018260039166283982,0.02247159910407603,0.019495269614585854
186,3912146.0,0.00891881463676582,0.017224903531245245,0.025452495392821857,0.02121410605816684
187,921606.0,0.008787912470045092,0.01842421160526416,0.022795349859784604,0.020823044627071664
188,135962040.0,0.008787912470045092,0.01842421160526416,0.022795349859784604,0.020829593302206132
189,66190.0,0.008923020575060163,0.01708144768443654,0.02573108162037847,0.021002466399551566
190,2192624.0,0.00959895752686556,0.016600234057838642,0.027768230465695588,0.018830055531729912
191,2410691.0,0.00930432016335584,0.016502162889790523,0.02578456978488699,0.018246922879443826
192,348104.0,0.009343395641618815,0.016610463077956994,0.025864271703484782,0.018353196408189425
193,1107447.0,0.009311424860443122,0.01656836827533319,0.026075444223063033,0.01848407358868331
194,2328545.0,0.00930432016335584,0.016502162889790523,0.02578456978488699,0.018246922879443826
195,1189905.0,0.008768815456462182,0.017830425883961148,0.02186195596853422,0.018959171429727202
196,1.0,0.16530776017306953,0.32531411555475886,0.5184742191293349,0.7708256418866417
197,21283643.0,0.013007860324955782,0.0258827306842573,0.039182657668857805,0.05371851925034133
198,427137.0,0.009445599613382039,0.01658152231352868,0.0257901671397192,0.01870624865557925
199,1929162.0,0.008748126147467306,0.017822143160398776,0.02174229719806117,0.01869988015616871
200,4896.0,0.03626796222250287,0.1861940359696867,0.0914085910874869,0.09078162433224805
201,1274246.0,0.008748126147467306,0.017822143160398776,0.02174229719806117,0.01869988015616871
202,311038.0,0.008968458244609819,0.0171137169226738,0.0259927945337516,0.02104263327963941
203,663362.0,0.008911388335369549,0.017193155077765948,0.025454600784556473,0.02083058403213702
204,1499290.0,0.009287969570753594,0.016527400943385284,0.02578456978488699,0.018254405800311835
205,1768331.0,0.008871025243689481,0.018462469427698032,0.02293883368131719,0.021568273083033
206,113025.0,0.008496251393893452,0.018260039166283982,0.022483618604006852,0.019304153126768746
207,73675.0,0.009596971293418674,0.018568791108216205,0.026362467559890086,0.02190938054194443
208,1340785.0,0.009287969570753594,0.016502162889790523,0.02578456978488699,0.018246922879443826
209,19266573.0,0.008911388335369549,0.01702999500323139,0.025355635508051304,0.020797064304944587
210,622438.0,0.008479901995489638,0.018260039166283982,0.022483618604006852,0.019165804118001284
211,757362.0,0.008748126147467306,0.017822143160398776,0.02174229719806117,0.01869988015616871
212,503410.0,0.009343395641618815,0.016758087484418652,0.029231446204311895,0.024990477336676163
213,4115437.0,0.008787912470045092,0.01842421160526416,0.022795349859784604,0.020829593302206132
214,116744.0,0.009049047182252686,0.01702999500323139,0.025355635508051304,0.020797064304944587
215,537849.0,0.008763037686185107,0.01792870645841462,0.02235506558321149,0.018856331905821484
216,12670688.0,0.00930432016335584,0.016502162889790523,0.02578456978488699,0.018246922879443826
217,5289519.0,0.008748126147467306,0.017822143160398776,0.02174363441627801,0.018760584278803852
218,2390196.0,0.008844944255120933,0.017822143160398776,0.02174229719806117,0.01869988015616871
219,24280671.0,0.008911388335369549,0.01702999500323139,0.025355635508051304,0.020797064304944587
220,873.0,0.010682065579549632,0.01826375255550761,0.04740016298602039,0.29865654758222426
221,44.0,0.02941419439894327,0.24207794179729042,0.44380861902569413,0.624065328552179
222,242.0,0.011379673726433007,0.017684211053999057,0.05444712674305135,0.5172665598786688
223,54964987.0,0.008787912470045092,0.01842421160526416,0.022795349859784604,0.020829593302206132
224,1038301.0,0.008911388335369549,0.01702999500323139,0.025355635508051304,0.020797064304944587
225,298957.0,0.010551399717889648,0.017081478186489463,0.02530949201299726,0.021484851517237107
226,526170.0,0.008777853434713804,0.017822143160398776,0.021833779852940816,0.01869988015616871
227,13061.0,0.008796383898323368,0.018462469427698032,0.022838218548244357,0.02103484295079009
228,273.0,0.06351738781464104,0.17956577446135125,0.417221100525308,0.7173297721736093
229,391550.0,0.009287969570753594,0.01674958987041166,0.02578456978488699,0.01906705609316548
230,15872699.0,0.009287969570753594,0.016502162889790523,0.02578456978488699,0.018246922879443826
231,15084119.0,0.008913709635129803,0.01702999500323139,0.025355635508051304,0.020797064304944587
232,3143961.0,0.008808794298383556,0.017830425883961148,0.021893327236342963,0.018849767517177426
233,1274246.0,0.008911388335369549,0.01702999500323139,0.025355635508051304,0.020797064304944587
234,346.0,0.014768268587714756,0.025151724674505646,0.06544727598657261,0.5540805913585032
235,1531.0,0.010612965172639027,0.1976199873051514,0.3582222275196631,0.6239098052850295
236,2270130.0,0.009287969570753594,0.016502162889790523,0.02578456978488699,0.018235818356084097
237,797273.0,0.00844482429609221,0.018260039166283982,0.02247159910407603,0.019261927235482233
238,560.0,0.008669012985780539,0.028234023359947392,0.1403227406661222,0.2347713276153466
239,140817081.0,0.009287969570753594,0.016502162889790523,0.02578456978488699,0.018246922879443826
240,442.0,0.04279370037579056,0.0366652010355427,0.03610526370329938,0.07938789713314683
241,361662.0,0.009359163217888305,0.017784598773374172,0.027373228459341255,0.021679868676002027
242,332259.0,0.008796383898323368,0.01855503046759971,0.023582312264399375,0.027836565778707554
243,1772536.0,0.00879842760358445,0.018449211873123577,0.022903420744943778,0.02115950211689935
244,6779120.0,0.008922357306340452,0.019159034856351512,0.023783107466970477,0.022118550579770226
245,2830838.0,0.009287969570753594,0.016502162889790523,0.02578456978488699,0.018246922879443826
246,4420499.0,0.008461106641204119,0.018376763239301527,0.022766035379844132,0.0191711743766281
247,26443187.0,0.008446924782055245,0.018260039166283982,0.022483618604006852,0.0191711743766281
248,444736.0,0.008997817858354181,0.04854163018769742,0.07170528868493573,0.037156946221681426
249,116.0,0.05462629526680494,0.22665778284714946,0.5592976315922111,0.7862005195222129
250,148769.0,0.009325161442178929,0.01670175223415149,0.02635839596374611,0.020633969223457522
251,36220855.0,0.008748126147467306,0.017822143160398776,0.02174229719806117,0.01869988015616871
252,4209676.0,0.008787912470045092,0.018462469427698032,0.02297316614277267,0.021048652391743077
253,72478.0,0.010962885460306472,0.024752234913664285,0.02708431369263663,0.04429744345286684
254,15125.0,0.016425391843863567,0.057355422759538845,0.17745966556070594,0.3966331981556991
255,1.0,0.010987113772620237,0.10726642817292921,0.09786171559803857,0.43347087135499385
256,341042.0,0.00844482429609221,0.018260039166283982,0.022483618604006852,0.0191711743766281
257,31752.0,0.009316591480407747,0.03191389867548359,0.043072719399464866,0.03633649737457087
258,2490567.0,0.008911388335369549,0.01702999500323139,0.025355635508051304,0.020797064304944587
259,19637062.0,0.009407983353053487,0.016562671433109535,0.025810066188936515,0.01821975772517092
260,102.0,0.17103771371644086,0.37573032102406034,0.5441342797469387,0.7935060511821115
261,589.0,0.07182532896465306,0.2897060448097573,0.5410446766826315,0.7997555212701775
262,159348687.0,0.008748126147467306,0.017822143160398776,0.02174229719806117,0.01869988015616871
263,13553.0,0.008763037686185107,0.01795154566819119,0.026747562451693397,0.019864725032781742
264,14710156.0,0.008787912470045092,0.018462469427698032,0.022819111302997203,0.02107311558950909
265,145.0,0.009508373617019356,0.05095038747879411,0.29405178366507156,0.6658257817191141
266,663.0,0.013582432807758286,0.10687566726040812,0.12163411973456148,0.14788004937883978
267,2396.0,0.021808681275691046,0.16170731817049638,0.3152630147843167,0.542425918423496
268,13010.0,0.014948186408425535,0.12096953975170713,0.2488528550030501,0.27693914344190484
269,7450653.0,0.008862482574186958,0.01842421160526416,0.022795349859784604,0.020829593302206132
270,1.0,0.12518960610631238,0.3337685649316784,0.5287169973338997,0.7586874925328732
271,1734.0,0.12267390359109301,0.29825777496741884,0.4367527074997779,0.7220877999721358
272,39.0,0.009856878731149136,0.019259472457975782,0.07146101574083201,0.48191681484873833
273,3.0,0.014894937871763396,0.2985691102870373,0.5159227510052908,0.7563414285229927
274,8081.0,0.058991295841316446,0.21070362067408044,0.3451996537460554,0.46835973888017074
275,380.0,0.03364562505587424,0.07922311346256487,0.2254632258331418,0.23108016275113352
276,1242501.0,0.008919406397193293,0.01702999500323139,0.025355635508051304,0.02077517934473121
277,1240921.0,0.00930432016335584,0.016502162889790523,0.02578456978488699,0.018246922879443826
278,25376.0,0.016357596317378268,0.06009198804911466,0.09558281349813239,0.13997803980854362
279,17821022.0,0.008787912470045092,0.01842421160526416,0.022795349859784604,0.020829593302206132
280,4617917.0,0.008754710081429739,0.017931280840621365,0.021873636159556682,0.018958012198397805
281,212516.0,0.008787912470045092,0.018462469427698032,0.0231110844479585,0.0214102810100885
282,10047.0,0.00978989800534842,0.02265690083257866,0.03882857743506023,0.038744248371373254
283,3726831.0,0.009287969570753594,0.016502162889790523,0.02578456978488699,0.018246922879443826
284,1131371.0,0.008932398811834073,0.017830425883961148,0.02174918661137784,0.0194503283209642
285,1085.0,0.01790722002092287,0.22141375969824584,0.4365769428378993,0.7332101321891602
286,6372249.0,0.008850961696029962,0.018433568980230592,0.025816349167754233,0.02191487319140023
287,12670688.0,0.008913709635129803,0.01702999500323139,0.025355635508051304,0.020797064304944587
288,5503601.0,0.009287969570753594,0.016533085858036246,0.025796181794979063,0.01835765868426627
289,821.0,0.01650624864194729,0.1771951371411565,0.1824817440786963,0.6265169037683908
290,915.0,0.018186736136191563,0.0517812468112423,0.041217052631941614,0.19568925900493794
291,1563981.0,0.00891881463676582,0.017161642514362613,0.02556565361925671,0.02121410605816684
292,273650.0,0.07151873048292556,0.023979708856126998,0.03506975894966613,0.05775813212878501
293,1606165.0,0.008763037686185107,0.017931280840621365,0.02175029864024249,0.019065161113701337
294,8503655.0,0.008787912470045092,0.01842421160526416,0.022795349859784604,0.020829593302206132
295,1349141.0,0.009287969570753594,0.016502162889790523,0.02578456978488699,0.018244327823759756
296,5719086.0,0.008461106641204119,0.018260039166283982,0.022483618604006852,0.0192732280479754
297,957.0,0.01313882074258273,0.025669804925500292,0.060643666601644816,0.4368513277303903
298,325476.0,0.00877634972652503,0.018281996519996117,0.02376331737041027,0.01923919053701954
299,334819.0,0.008837603860150985,0.018462469427698032,0.023078666625889987,0.022466707418183504
300,1514884.0,0.008950643353447254,0.01708977066427454,0.025318062686140237,0.020747406229467198
301,70715.0,0.008534159265641788,0.01833805694365758,0.023202019535761172,0.023564798981842733
302,2700.0,0.016409916566921704,0.1897791593383489,0.25070332297410053,0.3021811774966569
303,1417511.0,0.009287969570753594,0.016502162889790523,0.02578456978488699,0.018246922879443826
304,7110275.0,0.008461106641204119,0.018260039166283982,0.022483618604006852,0.0191711743766281
305,203768.0,0.03728207337945809,0.024701302306256834,0.028184803714234208,0.02576155803755807
306,136171.0,0.008446924782055245,0.018260039166283982,0.022483618604006852,0.0191711743766281
307,2934.0,0.0084972522843253,0.02785853951721571,0.05662036372136905,0.07109674886006881
308,1493638.0,0.013979571238383453,0.016643915565447236,0.02582497595875742,0.01919150720117467
309,26228.0,0.05275556428529082,0.05063353604560236,0.09508439746666478,0.19668404525555824
310,2909789.0,0.008787912470045092,0.01842421160526416,0.022795349859784604,0.020829593302206132
311,177.0,0.032161245066205435,0.19916248095905154,0.41054306755634257,0.5426313726689447
312,36.0,0.00901515768098123,0.019468779251345526,0.10055426176031688,0.608994680410855
313,27689802.0,0.008787912470045092,0.01842421160526416,0.022795349859784604,0.020829593302206132
314,10975.0,0.04279370037579056,0.17104038506160976,0.25969239636761765,0.35995145620457725
315,27942432.0,0.008748126147467306,0.017824702518908494,0.02174229719806117,0.018731368326547624
316,40585.0,0.008923020575060163,0.02702853914849679,0.04251778710674312,0.07781159835720548
317,1548518.0,0.008748126147467306,0.017822143160398776,0.02174229719806117,0.01869988015616871
318,69352.0,0.008777853434713804,0.01848820872311844,0.02200723094417716,0.02042751619946276
319,5251077.0,0.008913709635129803,0.01702999500323139,0.025355635508051304,0.020797064304944587
320,122214.0,0.008482883180570262,0.018277235649496893,0.02252661756354116,0.05756824810587686
321,202508.0,0.009472783108719988,0.016616906350106413,0.02624477896632799,0.022609433993386722
322,169517.0,0.008806909078246444,0.018460486475796983,0.022905610937320468,0.020991574478679845
